,Age,Community_Building,Country,Gender,Marital_Status,Opinions_on_Censorship,Web_Ordering,Years_on_Internet,Major_Occupation
8798,41,0,59,0,1,0,1,4,Other
8799,42,0,20,1,2,0,1,2,Other
8800,10,3,31,1,5,1,1,2,Other
8801,17,0,33,1,5,3,1,4,Other
8802,56,0,119,1,0,3,2,4,Other
8803,34,3,31,1,6,0,1,4,Professional
8804,76,0,31,0,5,0,1,2,Professional
8805,16,1,6,0,0,3,2,0,Other
8806,19,0,126,0,5,3,1,0,Education
8807,31,0,89,0,1,3,1,4,Professional
8808,47,3,16,0,1,2,2,4,Professional
8809,8,3,74,0,5,3,1,4,Education
8810,22,3,80,0,1,1,2,1,Computer
8811,50,3,45,1,1,1,2,2,Other
8812,37,1,76,0,5,3,2,2,Computer
8813,24,0,76,0,1,3,2,2,Professional
8814,5,1,61,0,5,0,1,2,Education
8815,19,1,76,1,5,0,2,3,Professional
8816,9,1,118,0,5,3,2,0,Education
8817,16,1,69,1,3,0,2,0,Computer
8818,15,0,51,1,1,0,2,0,Other
8819,68,3,74,0,6,2,1,4,Other
8820,30,3,64,0,3,0,2,0,Computer
8821,21,3,31,1,5,0,2,0,Computer
8822,15,3,41,1,5,3,2,0,Computer
8823,32,0,41,0,1,0,1,4,Professional
8824,21,1,16,1,5,1,2,3,Computer
8825,15,3,117,0,0,1,2,1,Computer
8826,20,3,92,0,1,0,2,0,Management
8827,35,1,41,0,1,3,1,4,Professional
8828,13,1,60,0,3,0,2,1,Professional
8829,19,3,71,0,0,0,2,4,Management
8830,10,3,76,1,5,0,2,0,Education
8831,21,2,85,0,5,0,2,1,Professional
8832,17,0,20,1,1,0,2,2,Other
8833,19,1,34,1,5,0,2,0,Professional
8834,57,3,16,1,1,3,1,2,Other
8835,36,3,41,0,1,0,2,0,Management
8836,19,3,118,1,1,2,2,1,Computer
8837,23,0,31,1,1,0,2,2,Professional
8838,9,1,88,0,5,2,1,0,Education
8839,25,0,92,0,1,0,1,4,Other
8840,12,2,37,1,5,1,1,0,Computer
8841,25,0,16,1,5,0,2,3,Other
8842,39,1,7,0,1,3,1,1,Computer
8843,76,0,122,1,5,1,1,3,Computer
8844,45,0,62,0,5,3,1,0,Professional
8845,36,3,16,1,1,3,1,0,Other
8846,26,3,113,1,0,0,2,2,Other
8847,20,0,80,1,3,0,2,0,Education
8848,16,3,118,1,5,1,2,0,Computer
8849,41,1,60,1,1,2,1,4,Other
8850,17,0,6,1,5,2,1,4,Other
8851,13,3,33,0,5,3,2,1,Computer
8852,40,3,113,1,5,0,2,2,Education
8853,37,1,76,0,1,3,1,2,Other
8854,17,1,80,1,3,1,2,1,Computer
8855,15,0,85,0,5,1,2,2,Education
8856,14,1,60,1,5,3,2,3,Computer
8857,33,1,33,0,5,2,2,0,Computer
8858,21,0,9,0,1,3,2,0,Professional
8859,37,0,14,0,5,0,1,1,Other
8860,56,3,21,1,1,0,1,0,Education
8861,52,3,16,0,0,2,1,4,Other
8862,30,0,48,1,5,1,1,1,Management
8863,29,3,76,1,0,1,2,1,Computer
8864,50,3,33,0,0,1,2,2,Computer
8865,25,1,122,0,1,0,2,2,Professional
8866,67,1,6,0,6,2,2,1,Computer
8867,44,3,88,0,1,0,2,0,Management
8868,10,3,123,1,5,0,2,0,Education
8869,13,3,86,1,5,0,1,0,Education
8870,17,0,41,0,1,0,2,0,Computer
8871,43,3,73,0,0,0,2,0,Professional
8872,22,2,9,1,3,0,2,4,Other
8873,29,0,114,0,1,0,2,0,Computer
8874,58,3,16,1,0,0,1,4,Other
8875,39,1,92,1,0,0,2,2,Management
8876,33,3,7,1,3,0,2,0,Management
8877,13,1,41,0,1,0,1,2,Other
8878,20,3,2,0,1,3,2,2,Education
8879,16,2,92,0,1,0,1,2,Other
8880,19,1,52,1,1,0,2,1,Management
8881,61,3,16,1,0,0,2,2,Professional
8882,34,3,14,0,2,3,1,1,Education
8883,20,3,76,1,3,0,1,0,Education
8884,23,3,50,1,1,3,2,0,Professional
8885,12,3,126,0,5,0,1,0,Education
8886,19,3,76,0,5,0,2,0,Computer
8887,33,0,85,1,0,0,2,1,Computer
8888,13,0,64,0,5,3,2,1,Education
8889,46,1,89,0,5,0,2,2,Other
8890,76,1,112,1,1,1,2,1,Computer
8891,45,0,16,0,1,1,2,1,Computer
8892,10,0,85,1,5,3,2,0,Education
8893,14,1,61,0,3,1,0,1,Education
8894,15,3,69,1,5,1,2,3,Computer
8895,28,1,118,1,3,1,2,0,Professional
8896,76,1,16,1,5,0,2,0,Education
8897,11,3,60,1,5,2,2,0,Professional
8898,5,3,74,1,5,0,2,0,Education
8899,16,0,114,1,5,1,1,0,Professional
8900,24,1,16,1,1,2,2,1,Computer
8901,49,3,123,0,0,2,2,4,Management
8902,22,3,16,0,0,0,2,3,Computer
8903,50,1,114,0,1,0,2,2,Other
8904,26,3,113,1,1,3,2,1,Management
8905,15,3,80,1,3,0,2,3,Education
8906,16,3,80,1,5,0,2,0,Education
8907,42,3,16,0,1,3,2,4,Professional
8908,21,3,41,0,1,0,1,1,Computer
8909,23,1,60,1,1,3,2,0,Computer
8910,16,3,52,1,1,2,1,2,Professional
8911,28,3,114,1,5,3,2,0,Management
8912,15,3,74,0,0,0,0,0,Education
8913,55,3,114,1,1,0,2,2,Other
8914,16,3,16,1,3,1,1,1,Professional
8915,36,3,16,1,1,3,2,1,Professional
8916,14,0,16,0,5,2,2,0,Computer
8917,23,3,85,0,1,0,2,1,Education
8918,17,1,73,1,1,3,2,0,Education
8919,8,3,99,0,5,1,2,0,Education
8920,26,0,16,1,5,0,2,3,Computer
8921,34,0,123,1,1,0,2,3,Computer
8922,33,3,114,1,5,0,2,4,Professional
8923,33,0,77,0,0,0,2,4,Professional
8924,48,3,43,0,5,1,2,3,Education
8925,46,0,16,0,0,3,1,0,Professional
8926,20,1,76,0,5,3,1,3,Professional
8927,7,3,56,1,5,0,2,1,Education
8928,11,3,76,0,5,1,2,0,Computer
8929,26,1,92,1,1,0,2,0,Computer
8930,52,3,92,0,1,0,1,2,Other
8931,17,1,7,1,1,3,2,0,Professional
8932,10,3,63,1,5,2,2,0,Education
8933,27,3,114,0,1,0,2,4,Computer
8934,21,3,74,1,5,0,1,4,Management
8935,14,0,119,1,1,1,1,0,Education
8936,19,1,33,0,0,2,1,2,Professional
8937,50,3,89,1,5,3,2,4,Other
8938,7,3,26,0,5,0,1,0,Education
8939,12,0,126,1,5,3,1,0,Education
8940,44,0,55,0,6,1,1,2,Computer
8941,15,3,108,0,5,1,2,0,Professional
8942,35,3,16,1,5,3,2,4,Professional
8943,46,0,118,0,0,2,1,4,Professional
8944,12,2,127,1,5,1,1,0,Professional
8945,11,3,61,1,5,0,2,0,Computer
8946,11,0,33,1,5,0,2,0,Education
8947,56,0,118,1,1,1,1,2,Professional
8948,41,0,52,1,1,2,1,4,Other
8949,18,0,76,1,5,0,2,0,Management
8950,11,3,31,1,5,0,2,0,Computer
8951,8,3,89,0,5,0,2,0,Education
8952,16,0,76,0,5,1,2,0,Computer
8953,18,0,76,1,1,3,2,1,Professional
8954,18,3,118,0,1,3,1,4,Other
8955,17,3,9,0,5,0,1,4,Professional
8956,22,3,33,1,1,0,2,1,Computer
8957,20,3,64,0,5,0,1,0,Education
8958,14,3,118,0,1,3,1,0,Management
8959,75,0,59,1,1,0,1,2,Other
8960,26,0,92,1,0,0,1,0,Professional
8961,61,0,31,0,6,1,1,0,Other
8962,38,1,59,0,1,3,2,2,Computer
8963,22,3,25,0,5,1,2,4,Professional
8964,26,3,16,0,0,3,2,1,Computer
8965,26,1,59,0,1,0,2,1,Professional
8966,41,3,89,0,0,1,2,1,Computer
8967,15,1,16,0,5,0,2,1,Professional
8968,76,3,16,1,2,0,2,0,Computer
8969,15,1,31,1,1,0,2,0,Management
8970,22,3,85,0,5,3,2,2,Professional
8971,14,3,92,1,5,0,2,2,Management
8972,47,3,31,0,1,3,2,0,Management
8973,27,0,41,0,1,0,1,0,Other
8974,19,1,122,1,1,1,2,0,Professional
8975,23,1,122,0,1,3,2,2,Professional
8976,76,2,34,1,2,0,2,3,Other
8977,13,3,41,0,5,1,2,0,Education
8978,14,3,92,1,3,0,1,0,Education
8979,23,2,16,1,0,1,2,1,Computer
8980,76,3,85,0,5,2,1,2,Management
8981,35,1,33,0,4,0,2,0,Professional
8982,20,0,33,1,5,0,1,4,Professional
8983,38,0,80,1,0,0,2,4,Other
8984,47,1,93,1,5,0,2,4,Education
8985,76,0,16,0,5,2,2,2,Other
8986,12,0,36,1,5,0,2,0,Other
8987,44,0,16,1,4,1,2,4,Other
8988,76,3,64,0,5,0,2,2,Education
8989,29,3,16,1,5,2,2,1,Other
8990,50,3,121,0,3,0,2,0,Computer
8991,28,3,60,1,5,0,1,4,Other
8992,36,3,33,1,1,3,2,2,Management
8993,8,1,92,1,5,3,2,2,Education
8994,20,3,59,1,5,0,2,0,Professional
8995,76,3,122,0,5,0,1,2,Education
8996,11,1,88,1,5,1,2,0,Education
8997,19,1,76,0,5,0,2,0,Computer
8998,17,1,114,1,1,3,2,0,Computer
8999,23,3,90,0,5,0,0,2,Computer
9000,19,1,127,1,1,3,1,0,Professional
9001,76,0,88,1,1,3,1,0,Professional
9002,18,3,52,0,1,0,2,0,Education
9003,28,3,113,1,3,0,2,1,Education
9004,32,1,16,0,1,0,0,2,Other
9005,17,3,52,1,0,0,2,2,Professional
9006,68,0,89,0,1,0,1,4,Other
9007,29,0,20,1,5,0,1,4,Education
9008,41,3,71,1,1,0,2,0,Professional
9009,13,3,76,1,5,0,1,1,Education
9010,31,0,98,1,0,1,1,1,Professional
9011,12,1,74,1,5,0,2,1,Computer
9012,28,0,107,1,1,0,2,2,Management
9013,13,3,104,1,5,3,1,0,Computer
9014,27,0,14,1,5,3,1,0,Education
9015,9,1,88,1,5,0,1,1,Education
9016,12,3,73,0,3,0,1,0,Education
9017,56,1,76,1,1,0,2,3,Professional
9018,17,0,60,1,5,0,2,0,Education
9019,41,1,61,1,5,0,2,1,Computer
9020,29,0,31,1,5,0,1,0,Management
9021,31,3,55,1,1,0,1,1,Education
9022,18,1,92,1,1,3,2,2,Management
9023,37,0,85,1,0,0,2,4,Other
9024,36,1,73,1,5,0,2,3,Computer
9025,39,3,73,0,1,0,2,1,Management
9026,26,3,47,0,1,0,1,4,Other
9027,37,1,31,0,1,0,2,1,Professional
9028,9,1,118,1,5,0,2,4,Education
9029,21,1,33,0,0,3,2,1,Computer
9030,7,1,92,0,5,3,1,4,Computer
9031,41,0,122,1,1,0,2,0,Computer
9032,11,0,92,1,5,0,1,0,Education
9033,76,1,6,1,0,1,1,4,Other
9034,35,2,123,0,1,0,1,2,Other
9035,16,0,89,1,1,0,1,1,Professional
9036,24,0,125,0,1,0,1,4,Other
9037,11,1,86,0,1,1,1,1,Education
9038,12,3,43,1,3,1,2,1,Computer
9039,26,3,118,1,1,0,2,4,Computer
9040,40,1,60,0,5,0,1,2,Management
9041,8,3,41,0,5,0,2,3,Education
9042,12,3,89,1,3,0,1,0,Professional
9043,38,1,86,0,1,2,1,4,Education
9044,30,1,59,1,1,0,2,0,Professional
9045,41,3,126,1,1,3,1,4,Other
9046,23,3,16,0,5,0,1,4,Professional
9047,52,3,16,1,1,0,2,0,Education
9048,22,3,60,1,3,0,2,0,Computer
9049,41,3,64,1,1,3,1,4,Other
9050,31,3,16,1,1,0,2,2,Other
9051,18,1,118,1,3,0,1,4,Computer
9052,12,3,61,1,3,0,1,0,Other
9053,9,1,41,1,5,3,1,0,Education
9054,45,0,88,1,1,2,1,0,Professional
9055,36,0,59,0,1,1,2,2,Other
9056,32,3,124,1,5,1,2,0,Computer
9057,42,0,119,0,1,0,2,2,Other
9058,10,3,9,1,5,0,1,0,Education
9059,26,3,43,1,5,1,2,0,Computer
9060,10,3,92,1,5,1,2,4,Education
9061,21,3,20,1,1,0,2,3,Computer
9062,26,0,1,1,5,1,2,0,Professional
9063,14,0,21,0,1,0,1,4,Other
9064,23,3,1,1,1,0,2,1,Computer
9065,16,0,89,0,5,3,1,4,Computer
9066,18,1,52,1,1,3,1,0,Education
9067,32,1,61,0,1,0,1,4,Other
9068,60,3,16,1,1,2,2,0,Computer
9069,34,3,88,1,1,3,1,0,Professional
9070,7,3,85,0,5,3,1,2,Education
9071,25,0,113,0,1,0,2,2,Education
9072,30,1,16,0,1,0,2,0,Professional
9073,16,0,114,0,1,1,2,3,Professional
9074,7,0,106,1,5,0,2,4,Education
9075,23,3,20,0,3,3,2,0,Computer
9076,76,1,60,1,5,0,2,1,Professional
9077,36,0,16,0,0,0,1,4,Management
9078,14,3,33,1,5,0,1,0,Other
9079,33,0,114,1,1,2,2,4,Computer
9080,40,3,59,0,0,0,2,4,Professional
9081,26,0,2,0,5,3,2,4,Other
9082,59,0,126,1,6,2,1,2,Other
9083,34,3,61,0,5,0,2,2,Professional
9084,9,0,9,0,3,0,1,0,Education
9085,13,3,43,0,5,1,1,1,Education
9086,20,3,118,1,5,2,1,0,Management
9087,26,3,88,1,1,3,2,0,Professional
9088,31,0,43,1,1,3,1,4,Other
9089,12,3,92,1,5,1,2,0,Computer
9090,43,1,98,1,3,0,2,0,Management
9091,41,3,64,0,1,1,1,2,Other
9092,47,0,16,1,4,3,1,2,Other
9093,39,3,43,1,0,0,2,3,Computer
9094,7,3,89,1,5,0,2,4,Other
9095,20,1,34,1,3,3,2,1,Computer
9096,19,3,34,1,5,0,2,0,Management
9097,44,3,16,1,1,0,2,3,Other
9098,10,1,123,1,5,3,1,0,Education
9099,23,3,114,0,1,0,2,0,Other
9100,50,3,16,1,1,3,2,4,Professional
9101,13,3,1,1,5,2,1,0,Education
9102,14,3,114,0,6,1,2,2,Education
9103,44,0,74,1,1,2,1,4,Management
9104,10,3,45,0,5,0,2,1,Other
9105,37,0,41,1,1,0,2,0,Other
9106,63,1,114,1,1,0,1,2,Other
9107,15,0,123,1,5,0,2,0,Other
9108,15,0,113,1,1,0,2,0,Professional
9109,14,1,118,1,5,3,1,4,Education
9110,76,3,61,1,1,0,1,1,Professional
9111,14,3,41,1,1,0,1,4,Professional
9112,6,0,73,0,5,0,1,4,Education
9113,16,0,61,0,1,0,1,2,Professional
9114,11,3,101,1,5,0,1,4,Education
9115,18,3,30,1,3,3,2,1,Computer
9116,12,0,71,1,3,1,2,4,Other
9117,16,3,85,0,1,1,2,0,Management
9118,22,0,122,0,1,0,1,4,Other
9119,44,0,60,0,6,1,1,4,Other
9120,21,3,76,1,5,0,1,4,Education
9121,12,0,122,0,5,3,1,1,Education
9122,25,1,31,1,5,2,1,4,Other
9123,20,3,33,0,3,0,2,0,Professional
9124,41,2,9,1,1,3,1,0,Management
9125,30,0,6,1,5,0,2,2,Other
9126,32,0,76,1,1,0,2,0,Computer
9127,34,1,86,1,0,3,2,2,Professional
9128,13,1,68,0,0,0,1,4,Education
9129,22,3,119,1,1,3,2,0,Management
9130,13,3,41,0,1,0,2,2,Other
9131,21,1,76,0,5,1,2,0,Other
9132,18,0,16,0,5,1,2,0,Computer
9133,9,1,31,0,5,0,1,1,Education
9134,26,1,64,1,1,0,1,1,Professional
9135,9,3,9,1,5,0,1,0,Computer
9136,17,3,45,0,1,0,2,0,Computer
9137,37,3,33,1,1,0,1,1,Computer
9138,16,0,114,1,1,2,2,0,Education
9139,32,1,61,0,1,0,2,2,Professional
9140,23,3,61,1,5,0,2,2,Other
9141,26,1,20,1,2,0,2,2,Computer
9142,16,3,41,0,3,1,2,3,Other
9143,18,0,110,1,3,2,2,0,Computer
9144,29,0,92,0,1,0,1,2,Other
9145,8,2,85,1,5,0,2,0,Education
9146,44,0,114,0,1,0,1,2,Computer
9147,11,1,114,0,5,1,0,0,Education
9148,33,3,76,1,1,3,2,1,Computer
9149,9,3,88,1,3,3,2,0,Education
9150,41,3,76,1,0,0,2,1,Professional
9151,12,3,9,0,5,3,2,0,Education
9152,7,0,62,1,5,0,1,0,Professional
9153,26,3,1,1,1,3,2,3,Computer
9154,10,1,31,0,5,0,2,0,Education
9155,26,3,63,1,3,1,1,2,Other
9156,32,3,64,1,1,3,2,3,Computer
9157,8,3,45,1,5,0,1,0,Other
9158,34,3,126,1,5,3,1,2,Other
9159,13,3,83,1,5,1,2,1,Education
9160,45,3,31,0,1,1,1,4,Other
9161,9,1,9,1,5,3,1,2,Education
9162,16,3,114,1,3,0,2,1,Computer
9163,18,0,80,1,1,1,1,2,Professional
9164,9,0,41,1,5,0,1,0,Education
9165,64,0,122,1,1,0,1,4,Other
9166,34,1,119,0,1,0,2,1,Education
9167,12,3,123,0,1,3,2,2,Other
9168,51,0,45,0,1,0,2,2,Other
9169,8,3,43,0,5,0,2,4,Education
9170,8,1,113,1,5,0,2,0,Education
9171,32,0,90,1,1,0,1,0,Professional
9172,8,3,64,1,5,0,2,1,Education
9173,25,0,126,1,5,0,2,4,Education
9174,41,1,92,1,1,3,2,0,Management
9175,21,3,92,1,1,0,2,1,Computer
9176,32,3,99,1,0,0,1,4,Professional
9177,15,3,114,1,1,0,1,0,Education
9178,12,3,123,1,5,0,2,1,Computer
9179,22,2,41,1,1,0,2,1,Management
9180,17,3,60,1,0,2,2,0,Professional
9181,10,3,55,1,3,3,2,4,Other
9182,39,3,64,0,1,0,2,0,Computer
9183,34,0,77,1,1,3,2,0,Professional
9184,29,3,31,0,5,0,2,0,Other
9185,19,1,16,1,3,1,2,2,Education
9186,13,0,63,1,3,2,1,0,Professional
9187,24,0,61,0,5,0,1,0,Other
9188,24,0,48,1,5,0,1,0,Other
9189,23,3,11,1,5,1,2,1,Computer
9190,19,3,69,1,5,0,2,0,Computer
9191,42,3,59,1,1,0,2,1,Management
9192,55,0,31,1,1,2,1,4,Other
9193,19,3,31,1,5,0,2,1,Computer
9194,26,1,98,1,1,0,2,1,Computer
9195,37,3,85,0,1,3,1,2,Professional
9196,21,3,118,1,3,0,1,0,Professional
9197,47,3,122,0,1,0,2,2,Other
9198,25,3,33,0,3,0,2,0,Professional
9199,30,3,80,0,1,0,2,0,Education
9200,12,3,122,1,5,1,1,0,Education
9201,11,0,60,1,5,3,2,1,Education
9202,20,3,16,1,5,0,2,2,Professional
9203,39,0,16,0,5,0,2,2,Other
9204,16,3,74,1,1,1,2,1,Computer
9205,17,0,41,1,1,0,2,2,Professional
9206,28,0,113,1,1,0,1,4,Other
9207,25,1,114,1,1,1,2,0,Management
9208,39,0,59,0,0,3,2,4,Computer
9209,32,3,114,1,1,2,2,0,Computer
9210,39,0,124,0,1,0,2,0,Computer
9211,9,0,33,0,5,0,1,0,Education
9212,44,1,113,1,1,1,2,0,Management
9213,17,1,16,0,1,0,2,1,Professional
9214,22,3,113,1,5,3,2,4,Professional
9215,37,1,92,1,5,2,2,0,Other
9216,27,3,31,1,5,3,2,0,Other
9217,27,1,31,1,1,0,2,0,Professional
9218,32,3,16,0,3,0,2,0,Management
9219,43,0,60,1,0,3,2,4,Management
9220,47,0,16,0,0,3,1,4,Professional
9221,25,0,43,1,5,0,2,4,Management
9222,28,0,92,0,1,1,1,2,Computer
9223,27,1,64,1,1,2,2,0,Professional
9224,24,1,113,1,1,1,2,2,Other
9225,19,3,33,1,3,0,2,1,Education
9226,26,3,95,1,1,1,2,3,Management
9227,17,1,83,0,5,0,1,0,Other
9228,24,1,48,1,1,3,2,1,Management
9229,28,1,123,1,1,0,1,4,Other
9230,19,0,105,1,1,1,2,0,Education
9231,29,0,1,1,1,0,2,0,Other
9232,76,3,61,0,5,0,2,2,Education
9233,39,0,14,1,1,2,2,0,Computer
9234,32,3,6,1,3,0,2,1,Other
9235,20,0,122,1,5,0,2,1,Computer
9236,11,0,121,0,5,3,1,0,Education
9237,21,3,59,0,1,3,2,0,Computer
9238,19,1,105,0,1,3,2,4,Management
9239,30,0,60,0,3,0,2,3,Professional
9240,20,3,88,0,5,3,2,0,Professional
9241,38,0,16,0,1,1,1,4,Other
9242,21,1,59,0,1,1,2,2,Education
9243,12,3,16,0,5,3,2,0,Education
9244,31,1,31,1,1,0,2,3,Education
9245,25,3,62,0,5,2,2,0,Management
9246,41,3,76,1,1,0,2,0,Professional
9247,26,3,20,0,6,0,2,0,Professional
9248,37,0,60,1,1,0,1,4,Management
9249,18,0,123,1,5,0,2,0,Other
9250,35,1,85,0,5,3,2,0,Management
9251,16,1,122,1,3,2,2,3,Education
9252,27,3,41,1,3,1,2,0,Management
9253,22,0,114,0,1,0,1,4,Professional
9254,14,3,90,1,5,0,1,4,Professional
9255,39,3,33,0,5,0,1,2,Computer
9256,16,3,86,0,3,2,2,4,Other
9257,57,3,41,0,1,0,1,2,Management
9258,14,3,61,0,5,1,1,4,Professional
9259,35,0,41,1,1,0,2,0,Professional
9260,15,3,11,0,3,3,2,2,Professional
9261,63,3,85,0,1,1,1,2,Other
9262,18,3,16,1,5,0,2,3,Computer
9263,41,1,51,0,1,0,2,2,Management
9264,12,1,60,0,5,3,1,1,Education
9265,39,3,56,1,1,0,2,1,Professional
9266,28,3,76,1,1,0,2,1,Management
9267,34,3,6,0,1,0,2,3,Education
9268,30,0,125,0,1,3,2,4,Computer
9269,33,3,76,0,1,0,2,0,Other
9270,26,1,60,1,1,3,2,3,Computer
9271,76,0,31,1,2,1,1,0,Other
9272,12,0,99,1,5,0,2,1,Professional
9273,25,3,64,1,0,3,2,0,Professional
9274,24,1,69,1,3,1,2,0,Professional
9275,19,3,76,0,1,0,2,2,Other
9276,32,3,119,1,1,0,2,3,Education
9277,19,1,111,1,3,0,2,0,Professional
9278,19,3,85,0,3,3,1,4,Education
9279,33,3,123,0,1,3,2,3,Professional
9280,41,3,9,1,1,2,1,2,Education
9281,16,3,118,1,3,2,2,1,Professional
9282,61,0,16,1,1,0,2,1,Management
9283,22,1,76,1,5,1,1,4,Professional
9284,35,0,52,1,1,0,1,4,Other
9285,38,3,21,1,0,2,2,2,Other
9286,31,0,113,1,1,3,2,2,Professional
9287,14,1,47,1,5,1,1,0,Other
9288,13,1,122,1,0,0,2,1,Professional
9289,28,3,16,1,1,3,2,3,Computer
9290,49,0,86,1,1,2,1,2,Other
9291,37,1,73,0,1,0,1,4,Professional
9292,16,0,118,0,1,2,2,0,Professional
9293,41,1,20,0,6,3,2,4,Professional
9294,14,3,61,1,5,0,1,0,Education
9295,22,0,114,0,5,0,2,2,Other
9296,42,0,80,1,5,0,2,0,Computer
9297,11,3,92,1,5,0,2,1,Computer
9298,20,1,62,0,1,0,2,2,Professional
9299,11,0,122,1,5,0,1,3,Education
9300,42,1,31,0,3,3,1,2,Professional
9301,9,0,41,0,1,0,2,4,Professional
9302,57,3,76,0,1,3,2,4,Other
9303,76,3,58,0,1,0,2,4,Computer
9304,24,3,61,0,1,3,2,3,Other
9305,45,0,16,1,1,0,2,2,Management
9306,76,3,41,1,3,3,2,0,Professional
9307,21,3,16,1,1,0,1,4,Professional
9308,13,3,10,1,3,3,1,0,Education
9309,30,3,16,0,1,3,2,2,Other
9310,20,3,125,1,1,3,1,0,Other
9311,15,1,58,1,3,2,2,0,Professional
9312,11,3,126,1,5,0,2,1,Education
9313,29,1,21,1,5,0,1,0,Professional
9314,48,3,31,0,0,0,2,1,Other
9315,76,0,49,0,1,3,2,4,Other
9316,13,0,118,0,5,3,1,0,Professional
9317,49,3,16,1,4,2,2,4,Professional
9318,23,3,114,1,5,0,2,0,Professional
9319,76,1,16,1,1,3,1,0,Computer
9320,15,3,122,1,5,0,2,3,Computer
9321,9,1,92,1,5,0,2,0,Education
9322,32,3,33,0,0,0,2,4,Other
9323,56,1,16,1,1,0,1,4,Professional
9324,25,3,26,1,1,1,2,1,Computer
9325,9,1,61,0,5,1,1,0,Education
9326,6,3,9,0,5,0,1,2,Education
9327,12,0,83,0,5,0,1,4,Education
9328,16,3,118,1,5,3,2,0,Professional
9329,28,0,114,1,1,0,1,0,Management
9330,19,3,33,1,5,0,2,3,Professional
9331,29,3,80,1,5,0,1,0,Education
9332,76,3,16,0,1,0,2,1,Computer
9333,8,3,64,0,5,0,1,2,Education
9334,21,0,41,0,5,1,2,4,Professional
9335,39,0,31,1,5,0,2,4,Professional
9336,23,0,51,1,5,2,2,2,Professional
9337,35,3,33,0,0,3,2,0,Computer
9338,16,1,62,0,3,0,1,4,Professional
9339,27,0,123,0,3,2,1,2,Other
9340,26,3,114,1,1,0,2,0,Other
9341,14,3,45,1,3,0,2,0,Computer
9342,61,0,59,1,1,1,2,0,Professional
9343,63,3,43,1,1,1,2,0,Professional
9344,18,0,16,1,1,3,1,2,Other
9345,11,3,37,0,5,1,1,0,Education
9346,36,3,75,1,1,3,2,1,Computer
9347,24,3,88,1,1,0,2,1,Computer
9348,3,3,11,0,5,0,1,0,Education
9349,28,1,16,1,5,0,2,0,Management
9350,11,1,88,0,5,3,1,0,Education
9351,12,3,76,0,5,1,2,0,Computer
9352,24,3,80,1,1,0,2,4,Professional
9353,20,3,80,0,5,0,1,2,Professional
9354,16,0,6,1,5,1,1,2,Other
9355,31,3,111,0,1,0,2,0,Management
9356,43,0,36,1,1,0,2,0,Computer
9357,37,3,123,0,0,2,2,4,Professional
9358,35,3,20,1,1,1,2,0,Computer
9359,38,3,21,0,5,3,2,2,Professional
9360,48,0,36,1,1,3,1,0,Other
9361,38,3,31,1,1,1,2,2,Other
9362,15,3,61,0,5,0,1,1,Education
9363,48,2,74,1,0,3,1,0,Management
9364,32,1,61,1,1,0,2,0,Computer
9365,28,1,59,0,1,0,1,0,Other
9366,40,0,43,1,5,2,1,2,Education
9367,28,3,76,1,5,2,2,0,Other
9368,76,1,105,1,1,0,2,0,Other
9369,2,3,74,1,5,0,2,0,Education
9370,30,3,88,1,5,2,2,3,Computer
9371,17,0,31,0,2,1,1,4,Other
9372,50,1,16,1,1,0,2,4,Professional
9373,76,3,118,0,1,2,2,4,Education
9374,14,0,92,1,5,3,2,1,Professional
9375,36,3,48,1,1,1,2,3,Computer
9376,14,3,9,1,5,3,2,1,Management
9377,15,1,80,0,5,3,1,2,Education
9378,16,1,114,1,1,0,2,0,Management
9379,76,3,21,0,5,0,1,4,Other
9380,15,3,16,1,5,0,1,0,Education
9381,15,3,118,1,5,1,2,1,Management
9382,39,0,85,1,0,0,2,4,Other
9383,19,1,34,1,3,3,2,0,Management
9384,53,3,89,0,3,0,2,1,Education
9385,39,1,76,1,3,1,2,1,Professional
9386,28,0,31,0,1,2,1,0,Professional
9387,32,0,126,1,5,0,2,4,Computer
9388,35,2,127,1,1,0,2,3,Education
9389,33,0,71,1,5,0,1,4,Other
9390,6,1,31,0,5,1,1,0,Education
9391,26,0,33,1,1,1,2,0,Education
9392,11,1,80,1,5,0,1,4,Education
9393,59,3,31,0,1,0,2,2,Other
9394,21,3,16,1,1,3,2,1,Computer
9395,20,3,88,1,4,1,1,0,Management
9396,26,2,60,1,1,0,2,0,Professional
9397,33,0,59,1,1,0,2,3,Other
9398,9,2,115,0,5,1,1,2,Education
9399,50,3,78,0,5,0,2,1,Education
9400,76,1,85,0,1,0,2,3,Other
9401,47,3,16,1,1,0,1,0,Other
9402,16,1,9,0,3,1,2,3,Computer
9403,10,0,118,0,5,0,1,0,Education
9404,7,3,64,1,5,0,2,3,Education
9405,38,3,76,1,1,0,2,0,Management
9406,23,3,85,1,3,3,2,1,Other
9407,19,3,45,1,0,0,1,4,Other
9408,10,1,62,0,5,1,2,0,Education
9409,10,0,86,1,5,0,1,0,Education
9410,38,1,31,0,1,0,2,2,Professional
9411,25,1,64,1,1,0,2,0,Computer
9412,20,3,6,1,5,3,2,1,Education
9413,17,1,16,1,3,3,2,1,Computer
9414,39,3,61,0,0,0,2,2,Other
9415,12,3,60,1,5,1,2,1,Computer
9416,22,1,114,1,5,0,2,0,Computer
9417,49,3,31,0,1,3,2,1,Other
9418,18,3,127,1,5,1,2,1,Professional
