,Age,Country,Actual_Time,Primary_Computing_Platform,Marital_Status,Primary_Place_of_WWW_Access,Who_Pays_for_Access_Parents,Willingness_to_Pay_Fees,Household_Income,Who_Pays_for_Access_School,Education_Attainment
7665,11,26,13,10,5,7,0,4,0,1,Some_College
7666,28,110,34,10,3,5,0,4,4,0,College
7667,38,114,34,10,1,4,0,0,7,0,Professional
7668,33,84,34,10,5,2,0,0,2,0,College
7669,35,7,34,10,0,2,0,4,1,0,Professional
7670,13,92,34,10,5,4,0,0,6,0,Special
7671,8,7,13,3,5,7,0,1,6,1,Some_College
7672,28,16,13,10,2,2,0,0,6,0,Some_College
7673,76,16,23,0,5,2,0,4,6,0,College
7674,15,69,34,10,3,5,0,4,1,0,Masters
7675,30,74,0,3,5,8,0,4,6,0,College
7676,6,7,32,10,5,2,1,0,6,0,Grammar
7677,12,92,1,10,5,8,0,4,3,0,College
7678,29,118,34,3,5,2,0,4,0,0,College
7679,50,92,42,10,1,2,0,0,2,0,Some_College
7680,15,99,34,0,1,2,0,4,2,0,High_School
7681,5,60,24,11,5,4,1,4,7,0,High_School
7682,30,51,27,0,1,2,0,2,2,0,Some_College
7683,29,16,1,10,0,4,0,4,3,0,Some_College
7684,38,61,32,0,5,2,0,1,8,0,College
7685,25,59,34,10,1,5,0,0,4,0,High_School
7686,14,9,26,10,5,2,0,0,1,0,High_School
7687,28,123,34,0,5,2,0,0,0,0,Some_College
7688,35,20,34,4,1,5,0,6,4,0,Masters
7689,43,61,31,5,1,2,0,3,5,0,Other
7690,48,60,39,0,0,2,0,1,1,0,Some_College
7691,53,105,39,0,0,2,0,0,1,0,High_School
7692,39,9,39,10,1,2,0,0,1,0,Some_College
7693,9,9,24,2,5,7,0,4,8,1,High_School
7694,76,88,24,10,5,4,1,4,6,0,Grammar
7695,41,41,27,11,1,4,0,4,6,0,Masters
7696,22,88,34,4,1,5,0,2,3,0,College
7697,36,114,28,0,0,2,0,0,6,0,Special
7698,4,42,24,3,5,2,1,0,1,0,High_School
7699,16,73,34,10,1,5,0,1,3,0,College
7700,17,31,13,11,1,4,0,1,8,1,College
7701,15,90,34,10,5,7,0,2,0,1,Masters
7702,23,76,34,10,1,5,0,4,5,0,Doctoral
7703,19,11,34,5,3,2,0,1,2,0,College
7704,14,43,34,10,5,4,0,6,6,1,College
7705,38,108,34,10,0,2,0,4,0,0,Professional
7706,41,114,20,10,1,2,0,4,6,0,College
7707,41,60,33,10,6,4,0,0,4,0,College
7708,63,76,39,0,6,2,0,0,3,0,Some_College
7709,28,16,41,3,3,5,0,4,7,0,College
7710,46,31,27,10,1,4,0,1,4,0,Masters
7711,20,107,12,10,1,4,0,4,4,0,Doctoral
7712,19,83,30,4,3,4,0,3,7,0,College
7713,13,76,13,4,5,7,0,4,3,1,Masters
7714,15,76,13,4,5,7,0,2,8,1,Masters
7715,30,80,30,10,1,4,0,4,5,0,Special
7716,8,92,13,10,5,4,1,4,5,1,High_School
7717,18,16,34,10,1,4,0,4,2,0,College
7718,61,1,39,10,1,2,0,7,5,0,Professional
7719,38,62,34,0,0,2,0,4,1,0,Some_College
7720,18,59,45,10,5,4,0,0,2,0,College
7721,15,61,13,10,5,4,0,1,6,0,College
7722,46,33,34,10,3,5,0,4,4,0,Some_College
7723,10,33,13,11,5,7,0,4,0,1,Some_College
7724,17,21,32,0,5,1,0,2,8,0,High_School
7725,17,92,34,0,5,2,0,3,6,0,High_School
7726,57,113,34,10,1,4,0,0,7,0,Some_College
7727,19,1,32,0,3,2,0,4,4,0,College
7728,76,60,34,0,1,2,0,0,5,0,College
7729,24,105,42,0,1,2,0,0,6,0,Special
7730,11,76,34,3,5,5,0,4,0,0,Some_College
7731,30,16,27,0,5,2,0,4,1,0,Some_College
7732,33,105,34,0,0,2,0,0,2,0,Grammar
7733,38,74,27,3,3,2,0,7,2,0,Some_College
7734,21,92,21,3,5,5,0,6,4,0,Masters
7735,50,74,34,1,1,2,0,4,6,0,Masters
7736,18,41,20,0,1,2,0,0,2,0,Some_College
7737,36,75,14,10,1,2,0,4,5,0,Doctoral
7738,55,89,39,0,0,2,0,0,0,0,Special
7739,52,123,17,10,1,2,0,0,5,0,Doctoral
7740,13,16,13,10,5,6,0,0,0,1,Some_College
7741,30,45,34,11,0,8,0,0,0,0,College
7742,35,83,36,10,1,5,0,0,7,0,Professional
7743,15,16,10,0,5,2,0,0,2,0,Some_College
7744,16,16,34,3,5,5,0,6,4,0,Masters
7745,45,31,44,0,1,5,0,0,2,0,High_School
7746,29,16,34,3,1,4,0,3,4,0,College
7747,34,7,34,10,1,8,0,3,4,0,High_School
7748,41,92,23,0,1,2,0,0,5,0,Masters
7749,19,69,16,7,5,5,0,5,2,0,Masters
7750,37,16,27,10,0,2,0,4,6,0,Some_College
7751,11,9,13,10,5,4,0,4,5,0,High_School
7752,8,89,13,0,5,2,1,0,6,0,Some_College
7753,44,6,27,0,1,2,0,0,4,0,Some_College
7754,42,59,42,0,0,2,0,0,2,0,Some_College
7755,28,76,30,3,1,5,0,2,3,0,Some_College
7756,62,92,39,0,1,2,0,0,3,0,Some_College
7757,46,21,34,3,1,4,0,4,7,0,Doctoral
7758,10,76,13,10,5,5,1,4,7,1,Some_College
7759,10,55,13,10,5,7,0,4,6,1,Some_College
7760,17,105,4,0,3,2,0,0,1,0,Some_College
7761,12,126,13,10,5,5,0,1,0,1,College
7762,29,125,34,0,5,4,0,4,1,0,Masters
7763,17,105,7,4,1,5,0,4,7,0,College
7764,11,61,13,4,5,7,0,4,8,1,Some_College
7765,25,92,27,10,1,2,0,0,4,0,Some_College
7766,20,114,27,0,5,2,0,4,0,0,High_School
7767,39,16,34,0,5,4,0,4,4,0,College
7768,31,56,30,4,5,4,0,4,6,0,College
7769,76,1,39,0,1,2,0,1,4,0,Masters
7770,14,55,13,11,5,7,0,1,8,1,Some_College
7771,17,33,34,10,5,8,0,4,4,0,Masters
7772,6,76,24,0,3,2,1,4,4,0,Grammar
7773,25,31,42,0,1,2,0,0,1,0,Special
7774,4,20,24,0,5,4,0,2,0,0,High_School
7775,59,89,14,10,1,2,0,0,4,0,Masters
7776,43,114,34,10,1,2,0,1,3,0,Some_College
7777,11,83,13,10,5,5,0,0,0,0,College
7778,12,74,31,10,5,4,0,4,2,0,College
7779,16,114,29,10,1,2,0,3,1,0,High_School
7780,7,76,13,10,5,4,1,4,8,0,High_School
7781,18,21,1,10,1,4,0,1,3,0,College
7782,29,76,34,10,5,2,0,3,4,0,Some_College
7783,21,123,34,10,1,4,0,5,3,0,Special
7784,41,52,32,0,5,2,0,4,4,0,High_School
7785,76,61,23,10,1,8,0,1,7,0,Masters
7786,26,76,10,0,5,2,0,1,4,0,High_School
7787,24,74,21,10,0,4,0,1,7,0,Some_College
7788,43,47,27,10,1,5,0,0,6,0,Masters
7789,16,118,37,10,5,4,0,4,3,0,College
7790,33,55,34,10,1,4,0,0,4,0,Special
7791,18,69,13,10,5,7,0,1,8,1,College
7792,34,88,9,3,5,4,0,6,5,0,College
7793,34,91,27,10,5,4,0,4,4,0,Professional
7794,45,120,7,10,1,4,0,6,7,0,Masters
7795,29,60,34,4,1,5,0,6,7,0,College
7796,14,75,34,3,3,2,0,0,1,0,College
7797,39,60,43,0,1,2,0,0,3,0,High_School
7798,11,92,13,10,5,7,0,4,3,1,Some_College
7799,14,122,45,11,1,4,0,4,3,0,College
7800,52,92,34,0,1,2,0,0,4,0,Some_College
7801,15,75,32,3,1,2,0,4,0,0,College
7802,15,80,13,3,5,7,0,4,8,1,College
7803,14,33,34,0,1,2,0,1,2,0,Some_College
7804,27,71,34,0,5,4,0,4,2,0,College
7805,41,114,34,0,0,2,0,4,2,0,Some_College
7806,76,118,13,11,2,7,0,1,6,1,Some_College
7807,27,47,9,10,1,5,0,4,2,0,College
7808,36,33,34,10,1,4,0,0,3,0,Some_College
7809,37,65,23,10,1,4,0,0,4,0,College
7810,52,124,34,0,1,2,0,5,6,0,Some_College
7811,9,17,13,3,5,4,1,0,8,1,High_School
7812,12,123,34,0,5,2,0,0,0,0,High_School
7813,19,104,34,7,3,5,0,6,4,0,College
7814,20,105,42,0,1,2,0,4,2,0,Some_College
7815,18,114,34,10,5,5,0,0,2,0,Masters
7816,24,34,30,7,1,2,0,4,4,0,Special
7817,51,74,15,0,0,2,0,4,3,0,Masters
7818,52,114,19,0,6,2,0,0,0,0,Some_College
7819,43,74,34,11,1,2,0,4,4,0,High_School
7820,35,88,20,10,1,2,0,0,4,0,Special
7821,24,16,34,4,3,2,0,6,7,0,Some_College
7822,22,89,44,10,1,5,0,4,7,0,Some_College
7823,13,76,34,3,5,2,0,4,0,0,College
7824,22,114,35,0,5,2,0,0,2,0,College
7825,7,9,24,10,5,2,0,4,0,0,High_School
7826,28,63,34,10,1,2,0,4,4,0,Some_College
7827,52,114,12,3,0,2,0,0,2,0,Masters
7828,18,92,34,10,1,4,0,6,3,0,Some_College
7829,13,33,4,10,5,4,0,4,1,0,College
7830,7,92,24,1,5,7,0,2,6,1,Grammar
7831,25,114,21,3,1,5,0,4,2,0,College
7832,56,73,39,0,1,2,0,3,4,0,High_School
7833,16,61,17,3,1,4,0,0,4,0,College
7834,13,89,34,0,1,4,0,0,3,0,Some_College
7835,38,61,39,0,0,2,0,0,6,0,Special
7836,16,122,11,10,3,4,0,4,1,0,Some_College
7837,15,5,13,11,5,6,0,4,8,1,Some_College
7838,29,126,34,10,1,4,0,6,5,0,College
7839,12,33,34,4,5,4,0,4,1,0,Some_College
7840,14,63,34,10,1,2,0,4,0,0,Some_College
7841,36,76,1,10,1,4,0,4,5,0,College
7842,10,59,20,0,3,2,0,0,2,0,High_School
7843,42,123,37,4,1,5,0,4,7,0,Some_College
7844,21,14,43,11,1,2,0,4,3,0,Some_College
7845,18,114,34,0,3,4,0,1,3,0,College
7846,44,60,34,10,1,4,0,6,7,0,Masters
7847,43,76,14,3,1,8,0,4,7,0,College
7848,13,9,32,2,5,6,0,6,6,1,Some_College
7849,16,105,34,10,5,8,0,4,1,0,College
7850,35,86,23,10,1,8,0,4,3,0,Masters
7851,32,6,33,0,5,2,0,4,5,0,Some_College
7852,14,92,34,0,1,2,0,4,6,0,Special
7853,11,118,13,8,5,5,1,6,6,0,College
7854,12,41,34,10,5,5,1,4,5,0,Professional
7855,50,61,34,0,6,2,0,0,2,0,College
7856,21,100,34,10,5,8,0,1,8,0,Masters
7857,33,31,43,0,5,2,0,0,2,0,Some_College
7858,29,1,32,0,5,2,0,1,2,0,College
7859,35,33,34,11,1,2,0,0,3,0,Some_College
7860,36,31,23,3,1,5,0,4,4,1,Masters
7861,35,51,31,10,3,4,0,4,2,0,College
7862,38,76,34,0,5,2,0,0,3,0,High_School
7863,39,33,27,10,3,5,0,0,4,0,College
7864,20,121,13,10,5,7,0,1,8,1,College
7865,11,123,13,3,3,5,0,4,8,1,Some_College
7866,60,16,39,0,1,2,0,0,6,0,Some_College
7867,28,118,34,10,5,8,0,1,6,0,Masters
7868,27,114,17,0,1,2,0,2,6,0,Special
7869,31,31,37,4,5,5,0,5,5,0,Some_College
7870,32,90,4,10,0,2,0,0,6,0,Special
7871,18,125,37,7,5,5,0,2,2,0,College
7872,7,76,24,10,5,4,1,4,7,0,High_School
7873,37,123,34,0,1,2,0,4,2,0,Some_College
7874,18,92,17,3,5,2,0,4,4,0,Masters
7875,42,41,1,11,0,5,0,0,3,0,College
7876,29,16,27,10,3,2,0,0,2,0,Some_College
7877,11,31,42,10,5,2,0,3,3,0,Some_College
7878,45,60,41,0,0,2,0,0,4,0,College
7879,49,74,19,0,6,2,0,0,1,0,Special
7880,37,114,34,4,5,5,0,4,4,0,College
7881,46,76,34,0,0,2,0,0,2,0,High_School
7882,14,52,13,10,0,5,0,4,6,0,Some_College
7883,22,5,0,3,5,2,0,0,2,0,Some_College
7884,20,89,34,3,1,2,0,4,2,0,Some_College
7885,39,16,39,0,5,2,0,1,0,0,College
7886,18,11,37,10,1,5,0,4,2,0,College
7887,20,108,17,10,1,5,0,4,4,0,Doctoral
7888,30,114,9,10,1,4,0,0,4,0,Masters
7889,31,114,34,0,5,2,0,5,0,0,College
7890,25,126,27,10,5,2,0,7,1,0,Some_College
7891,13,118,34,4,5,5,0,4,6,0,College
7892,16,114,28,3,5,4,0,4,2,0,College
7893,47,76,27,0,5,2,0,4,1,0,College
7894,10,62,13,10,5,4,0,4,8,0,Some_College
7895,7,118,13,3,5,4,1,4,8,0,High_School
7896,32,10,34,10,1,0,0,4,7,0,Masters
7897,56,114,39,0,0,2,0,0,0,0,Some_College
7898,19,16,34,11,5,4,0,0,8,1,Some_College
7899,24,88,27,10,1,5,0,4,7,0,College
7900,17,69,27,10,5,5,0,0,2,0,Doctoral
7901,26,31,45,10,3,5,0,4,4,0,College
7902,24,123,41,3,5,8,0,1,6,0,Some_College
7903,43,33,27,10,1,4,0,4,7,0,College
7904,33,123,34,10,0,4,0,4,3,0,Some_College
7905,33,41,34,0,1,2,0,0,5,0,College
7906,45,31,34,0,5,2,0,4,0,0,Some_College
7907,36,98,45,10,5,2,0,1,1,0,Some_College
7908,41,16,8,10,1,4,0,0,5,0,College
7909,40,76,39,0,6,2,0,0,0,0,High_School
7910,39,43,34,10,1,4,0,0,4,0,Some_College
7911,35,76,34,10,1,5,0,4,1,0,Masters
7912,17,31,34,10,5,2,0,4,0,0,High_School
7913,29,92,28,3,1,5,0,4,7,0,College
7914,8,41,13,10,5,5,0,4,7,1,Some_College
7915,21,69,34,8,3,5,0,4,3,0,Masters
7916,17,74,20,0,1,2,0,0,6,0,College
7917,22,21,37,3,1,2,0,4,6,0,College
7918,47,114,31,10,1,5,0,4,4,0,Masters
7919,76,36,24,10,2,4,0,0,6,0,High_School
7920,29,62,40,0,1,2,0,0,6,0,Some_College
7921,22,76,12,0,1,4,0,0,3,0,Masters
7922,20,114,19,0,0,2,0,4,1,0,Masters
7923,69,21,39,0,1,2,0,0,3,0,College
7924,57,60,39,0,1,2,0,7,6,0,College
7925,30,114,34,10,1,5,0,4,7,0,College
7926,13,92,13,10,5,7,0,4,4,1,College
7927,37,3,34,8,1,4,0,0,7,0,Some_College
7928,15,94,12,10,5,5,0,4,8,0,Masters
7929,33,60,14,10,1,4,0,1,6,0,Some_College
7930,21,126,25,0,3,2,0,0,1,0,High_School
7931,23,92,44,10,5,5,0,4,7,0,Masters
7932,9,16,13,10,5,4,0,0,4,0,Some_College
7933,12,114,30,3,5,4,0,6,3,0,Some_College
7934,16,59,10,10,1,8,0,4,4,0,Masters
7935,11,89,26,10,5,2,0,0,0,0,High_School
7936,47,33,20,0,1,2,0,4,3,0,High_School
7937,17,113,45,0,5,2,0,2,1,0,Special
7938,22,55,13,10,5,4,0,0,6,1,Professional
7939,32,112,17,10,1,5,0,4,7,0,Special
7940,10,60,13,3,5,7,0,4,6,1,Some_College
7941,20,31,34,0,3,4,0,4,4,0,College
7942,25,63,34,10,1,2,0,0,3,0,Masters
7943,12,106,13,10,5,7,0,1,0,1,Some_College
7944,60,31,39,0,1,2,0,0,2,0,Masters
7945,54,113,34,10,1,2,0,0,2,0,Some_College
7946,76,89,34,10,0,2,0,0,6,0,Some_College
7947,41,76,27,0,0,2,0,2,7,0,Some_College
7948,12,7,42,0,5,2,0,4,1,0,Some_College
7949,13,85,13,3,5,2,0,1,8,1,College
7950,36,114,37,5,1,5,0,6,4,0,Masters
7951,8,33,13,3,5,5,0,2,5,0,Some_College
7952,8,9,13,11,5,5,0,4,6,1,College
7953,59,6,39,0,5,2,0,1,1,0,Masters
7954,20,31,21,10,3,4,0,4,3,0,Some_College
7955,18,85,21,10,5,5,0,6,4,0,College
7956,26,21,34,0,1,2,0,0,4,0,Some_College
7957,51,8,27,11,4,4,0,2,4,0,Doctoral
7958,76,16,34,10,2,4,0,4,6,0,Some_College
7959,35,31,34,10,0,4,0,4,3,0,Some_College
7960,50,20,34,10,1,2,0,0,3,0,Masters
7961,28,33,37,3,1,4,0,4,7,0,College
7962,15,110,14,10,5,5,0,5,2,0,Masters
7963,22,36,44,10,3,4,0,3,6,1,Some_College
7964,39,1,27,10,1,4,0,0,5,0,Masters
7965,45,16,17,0,5,2,0,2,3,0,Some_College
7966,43,40,39,10,1,2,0,4,4,0,College
7967,49,123,40,3,3,4,0,0,4,0,College
7968,76,20,13,10,5,2,0,2,2,1,College
7969,16,31,13,0,5,2,0,0,0,0,Some_College
7970,16,123,21,10,5,5,0,4,2,0,Masters
7971,15,124,1,11,3,5,0,4,4,0,College
7972,12,16,13,3,5,2,0,0,6,0,High_School
7973,11,16,37,11,1,4,0,0,6,0,Some_College
7974,59,59,27,0,1,2,0,0,2,0,Some_College
7975,47,16,16,10,6,4,0,3,4,0,College
7976,12,45,13,10,1,7,0,1,6,1,Some_College
7977,39,76,33,0,1,2,0,0,7,0,College
7978,9,21,13,10,5,7,0,4,6,1,Some_College
7979,10,60,34,3,3,8,0,4,1,1,College
7980,19,89,34,0,5,2,1,1,0,0,Other
7981,43,76,42,0,1,2,0,6,6,0,Some_College
7982,28,40,23,11,1,4,0,0,6,0,Some_College
7983,17,114,45,10,5,8,0,4,2,0,College
7984,38,36,23,3,5,5,0,4,1,0,Masters
7985,35,75,27,4,1,4,0,5,5,0,Masters
7986,41,59,17,11,5,4,0,4,5,0,College
7987,16,92,34,0,5,2,0,4,1,0,High_School
7988,21,114,5,2,5,8,0,1,4,0,Professional
7989,5,61,24,1,5,2,1,0,6,0,High_School
7990,8,14,24,11,5,2,0,6,0,0,Grammar
7991,8,56,13,10,5,5,1,0,1,1,Some_College
7992,24,122,34,10,5,2,0,4,0,0,High_School
7993,27,61,37,8,1,5,0,5,4,0,Some_College
7994,8,43,13,10,5,4,0,4,4,1,Some_College
7995,34,76,34,0,5,2,0,0,4,0,College
7996,14,92,34,10,5,2,1,4,1,0,Masters
7997,15,89,42,0,5,2,0,5,0,0,Some_College
7998,27,114,30,10,1,4,0,4,4,0,College
7999,16,43,13,10,1,7,0,4,0,1,College
8000,33,1,12,10,5,4,0,4,3,0,Doctoral
8001,30,92,14,10,1,8,0,4,5,0,College
8002,33,61,41,10,0,2,0,0,3,0,College
8003,27,6,34,4,5,5,0,4,3,0,Some_College
8004,20,113,5,10,1,4,0,4,7,0,Professional
8005,10,33,13,10,5,4,0,0,6,1,Some_College
8006,12,80,13,10,3,5,0,0,8,1,Some_College
8007,18,16,34,3,3,5,0,4,6,0,Some_College
8008,10,86,13,10,5,4,0,2,0,0,Some_College
8009,23,61,34,10,1,4,0,4,3,1,College
8010,55,80,23,3,1,4,0,4,7,0,Doctoral
8011,39,76,43,0,1,2,0,0,3,0,High_School
8012,8,88,24,10,5,4,1,3,6,1,High_School
8013,37,85,34,10,1,2,0,4,7,0,Masters
8014,26,33,27,10,1,5,0,4,5,0,Some_College
8015,45,114,41,0,1,2,0,4,4,0,College
8016,21,123,17,0,1,4,0,4,1,0,Special
8017,57,74,39,0,1,2,0,0,3,0,High_School
8018,7,106,24,10,5,4,1,0,6,0,Grammar
8019,15,51,27,10,5,2,0,4,1,0,Some_College
8020,14,46,13,8,5,7,0,4,6,1,College
8021,76,7,34,0,1,2,0,4,6,0,Masters
8022,9,16,13,10,5,7,0,1,4,1,Some_College
8023,19,102,34,10,3,2,0,4,3,0,Special
8024,68,92,39,0,6,2,0,4,2,0,Some_College
8025,43,61,34,10,3,5,0,4,6,0,College
8026,22,60,9,3,5,5,0,1,6,0,College
8027,10,59,13,11,5,7,0,4,4,1,Some_College
8028,76,122,5,0,5,2,0,4,7,0,Professional
8029,13,52,13,10,4,2,1,0,8,0,Some_College
8030,49,74,1,0,0,2,0,0,6,0,Some_College
8031,37,80,34,10,3,2,0,0,2,0,College
8032,47,16,7,10,1,2,0,4,3,0,College
8033,37,16,34,3,1,5,0,4,5,0,College
8034,11,88,13,10,5,4,0,0,8,0,High_School
8035,9,61,13,3,5,5,1,1,7,1,Some_College
8036,8,127,13,10,5,2,1,1,8,1,Some_College
8037,39,33,34,10,1,4,0,0,4,0,College
8038,13,60,34,4,5,8,0,6,3,0,College
8039,41,16,17,3,1,2,0,4,5,0,Some_College
8040,76,59,34,0,5,2,0,0,6,0,Some_College
8041,10,43,13,3,5,4,0,4,8,1,Some_College
8042,76,71,34,10,1,2,0,0,4,0,Doctoral
8043,22,41,22,10,5,2,0,4,4,0,College
8044,64,105,39,0,0,2,0,0,1,0,High_School
8045,31,77,12,10,1,8,0,4,6,0,Doctoral
8046,9,113,34,10,3,4,0,3,8,1,Some_College
8047,12,3,13,10,5,4,0,4,0,1,Some_College
8048,31,76,31,4,1,4,0,6,7,0,Masters
8049,8,74,13,0,5,2,0,0,2,0,High_School
8050,9,123,13,10,5,4,1,4,6,1,Some_College
8051,36,1,31,10,1,4,0,0,5,0,College
8052,5,85,34,10,3,2,1,1,6,0,Grammar
8053,4,9,4,10,5,2,1,7,8,0,High_School
8054,37,85,27,0,1,2,0,0,4,0,Masters
8055,33,2,20,10,1,2,0,0,5,0,High_School
8056,27,9,34,3,3,5,0,4,5,0,Some_College
8057,11,119,34,10,5,8,1,0,2,0,Some_College
8058,14,114,27,4,1,4,0,4,4,0,Some_College
8059,46,59,1,10,0,4,0,0,2,0,College
8060,41,33,23,3,1,2,0,0,4,0,Masters
8061,9,9,34,3,3,4,0,0,0,0,Special
8062,9,119,34,10,5,5,1,4,5,0,High_School
8063,36,92,1,3,1,4,0,0,4,0,High_School
8064,8,76,13,11,5,4,0,0,2,0,High_School
8065,76,76,39,0,6,2,0,0,6,0,Some_College
8066,58,85,39,0,1,2,0,4,4,0,Masters
8067,10,6,13,3,5,7,0,4,6,1,Some_College
8068,11,16,34,3,5,3,0,4,2,0,College
8069,16,16,45,3,5,5,0,0,2,0,College
8070,20,76,34,0,3,2,0,1,5,0,High_School
8071,12,123,13,10,5,5,0,4,0,1,College
8072,16,16,33,0,5,2,0,0,0,0,Special
8073,29,88,23,4,1,4,0,4,5,0,College
8074,45,62,41,0,5,2,0,0,7,0,Some_College
8075,47,16,23,0,1,4,0,0,5,0,Doctoral
8076,24,31,13,10,2,2,0,4,6,0,College
8077,10,76,13,10,5,4,0,4,6,1,Some_College
8078,8,43,13,10,5,5,0,4,8,1,Some_College
8079,18,85,34,0,3,2,0,4,2,0,Some_College
8080,28,43,1,10,5,4,0,4,2,0,Some_College
8081,7,76,24,3,5,4,1,1,6,1,High_School
8082,24,71,30,8,0,8,0,4,3,0,Some_College
8083,9,76,13,10,5,5,1,0,6,1,Some_College
8084,42,123,20,0,1,2,0,0,2,0,High_School
8085,49,85,23,3,1,2,0,4,4,0,Masters
8086,39,76,27,0,1,2,0,4,3,0,Some_College
8087,76,61,42,0,5,2,0,5,4,0,Special
8088,43,61,19,3,0,4,0,4,7,0,Some_College
8089,32,61,27,10,1,5,0,4,5,0,Some_College
8090,19,13,45,10,5,5,1,0,6,0,College
8091,10,60,13,10,5,5,0,4,6,1,Some_College
8092,39,104,12,10,1,5,0,1,2,0,Doctoral
8093,63,31,39,0,1,2,0,3,6,0,High_School
8094,41,71,19,0,1,2,0,0,2,0,College
8095,43,31,34,3,1,2,0,4,5,0,College
8096,41,37,44,10,1,5,0,0,7,0,College
8097,15,76,34,3,3,5,0,0,4,0,College
8098,31,114,12,3,5,8,0,4,4,0,Doctoral
8099,30,88,12,10,1,5,0,0,5,0,Masters
8100,36,80,12,10,5,8,0,3,2,0,Doctoral
8101,24,2,42,0,3,2,0,3,0,0,Some_College
8102,22,88,14,11,1,5,0,4,4,0,College
8103,18,124,12,3,1,5,0,0,4,0,Doctoral
8104,26,123,4,0,5,2,0,0,3,0,College
8105,5,21,24,10,5,3,1,3,5,0,Grammar
8106,41,92,33,0,6,2,0,0,4,0,College
8107,15,9,13,10,5,4,0,5,8,0,College
8108,36,92,40,10,1,2,0,0,2,0,Some_College
8109,39,80,12,3,0,4,0,0,2,0,Masters
8110,15,88,13,8,5,5,0,1,6,0,Some_College
8111,18,111,34,3,5,5,0,3,2,0,Special
8112,54,68,45,3,1,2,0,0,3,0,College
8113,67,41,39,0,1,2,0,3,1,0,High_School
8114,76,88,24,11,2,4,1,2,6,0,Grammar
8115,28,85,42,0,1,2,0,0,2,0,High_School
8116,39,60,5,10,1,4,0,4,7,0,Professional
8117,31,89,34,10,1,2,0,0,1,0,Some_College
8118,15,33,34,10,5,5,0,4,1,1,Some_College
8119,20,61,41,10,5,0,0,4,5,0,College
8120,40,31,34,0,1,2,0,0,3,0,Special
8121,36,16,23,0,1,2,0,4,6,0,Some_College
8122,42,43,34,10,1,2,0,0,6,0,High_School
8123,26,85,1,10,1,2,0,3,6,0,High_School
8124,12,85,42,5,1,2,0,0,8,0,Some_College
8125,21,26,34,10,3,5,0,6,3,0,Masters
8126,19,122,21,3,1,5,0,4,6,0,College
8127,24,88,34,3,3,8,0,6,5,0,College
8128,15,31,34,0,5,4,0,0,0,0,College
8129,39,92,34,10,1,0,0,4,4,0,Some_College
8130,30,76,16,3,0,4,0,0,4,0,College
8131,46,123,17,10,1,4,0,1,7,0,College
8132,40,16,34,0,5,2,0,0,3,0,Masters
8133,30,114,37,3,0,4,0,4,4,0,Some_College
8134,41,126,34,10,5,8,0,4,4,0,Masters
8135,9,64,13,3,5,5,0,4,2,1,Some_College
8136,76,36,19,0,1,2,0,3,6,0,High_School
8137,16,89,37,8,5,5,0,4,4,0,Masters
8138,10,80,13,2,5,7,0,4,6,1,Some_College
8139,28,114,34,10,5,4,0,4,7,0,Some_College
8140,12,9,13,10,5,4,0,4,1,1,Some_College
8141,29,41,34,11,1,2,0,4,6,0,High_School
8142,29,74,34,0,5,2,0,0,0,0,High_School
8143,17,9,34,10,5,2,0,4,2,0,Some_College
8144,28,46,6,4,1,5,0,4,5,0,Some_College
8145,21,123,34,0,5,4,0,0,2,0,College
8146,49,92,39,0,5,2,0,0,1,0,High_School
8147,10,31,13,10,5,4,0,0,4,0,Some_College
8148,8,16,13,3,5,4,0,4,8,1,High_School
8149,31,33,27,10,1,4,0,0,4,0,College
8150,18,123,34,4,5,5,0,4,4,0,College
8151,44,55,43,10,1,2,0,0,1,0,High_School
8152,29,122,37,3,1,4,0,0,3,0,Masters
8153,76,1,37,10,0,4,0,0,4,0,Masters
8154,27,9,41,10,0,4,0,6,3,0,Some_College
8155,15,114,34,10,1,8,0,3,1,0,Some_College
8156,18,11,37,7,5,4,0,3,4,0,Doctoral
8157,6,86,24,10,5,4,1,3,5,0,Grammar
8158,18,118,18,10,3,8,0,1,4,0,Masters
8159,14,76,29,0,1,2,0,0,1,0,Some_College
8160,36,33,30,10,5,2,0,4,1,0,Some_College
8161,27,41,27,10,1,2,0,0,4,0,Some_College
8162,16,92,34,3,5,2,0,0,4,0,College
8163,50,92,12,10,1,4,0,0,4,0,Masters
8164,48,1,12,0,5,2,0,0,3,0,Doctoral
8165,46,9,33,10,1,2,0,0,4,0,College
8166,11,41,13,11,5,4,0,4,4,1,Some_College
8167,21,60,7,10,5,8,0,4,6,0,Masters
8168,76,64,23,10,2,8,0,0,6,0,Some_College
8169,50,31,15,10,1,2,0,2,3,0,Masters
8170,27,1,34,10,1,2,0,4,3,0,Special
8171,42,114,34,0,1,2,0,5,4,0,College
8172,27,16,45,10,1,2,0,4,7,0,College
8173,45,6,39,10,1,2,0,4,3,0,Masters
8174,35,33,27,5,1,4,0,4,6,0,Masters
8175,3,2,24,3,5,4,1,4,7,0,Grammar
8176,38,92,1,0,5,2,0,0,1,0,College
8177,8,33,13,10,5,2,1,4,4,0,High_School
8178,44,59,30,3,5,4,0,4,2,0,College
8179,18,105,34,3,1,2,0,0,1,0,Special
8180,41,86,12,10,1,4,0,4,3,1,Masters
8181,14,80,13,10,1,4,0,0,2,0,College
8182,44,73,27,3,0,5,0,6,5,0,College
