who,Actual_Time,Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet
99087,Accountant,22,More,0,1,0,1,0,0,0,0,Turkey,0,0,0,1,0,0,College,Under_25,Male,$30-39,0,0,0,0,0,0,0,0,1,Europe,Professional,Single,Navigation,2,Win95,Turkish,Home,Other,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,1,0,1,0,Other_sources,1-3_yr
96315,Retired,71,Equally,1,0,0,1,0,0,0,0,Ohio,0,0,0,0,1,0,Some_College,Not_Say,Female,Not_Say,0,0,0,0,0,0,0,1,0,USA,Other,Not_Say,Navigation,3,?,English,Home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo
91255,Other,30,More,1,1,0,0,0,0,0,1,Nebraska,0,0,0,1,0,0,High_School,Never,Female,$10-19,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Taxes,3,?,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
95904,Mircocomputer,37,More,1,1,0,0,0,1,0,1,Massachusetts,0,0,0,1,0,0,Masters,Never,Female,Over_$100,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Privacy,1,Macintosh,English,Primarily_work,White,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other,Over_7_yr
96064,Other,52,Dont_Know,1,0,0,0,0,0,0,1,Indiana,0,0,0,1,0,0,College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,?,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
90319,Counselor,65,Equally,1,0,0,1,0,1,0,1,Georgia,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Privacy,1,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo
91367,College_Student,22,Dont_Know,0,1,0,0,0,0,0,0,Wisconsin,0,0,0,1,0,0,Some_College,Never,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Education,Single,Privacy,4,Win95,English,Primarily_work,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Yes,Heterosexual,No,Yes,0,0,0,1,0,1,Other_sources,1-3_yr
92841,Programmer,45,Equally,0,1,0,1,1,1,0,0,Washington,0,0,0,1,0,0,Masters,Under_25,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Computer,Single,Encryption,1,Win95,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr
97516,Accountant,24,More,0,1,0,0,0,0,0,0,Australia,0,0,0,1,0,0,College,Under_25,Female,$40-49,0,0,0,0,0,0,0,0,1,Oceania,Professional,Other,Encryption,4,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,1,0,0,0,Already_paying,6-12_mo
86986,Engineer,49,More,0,0,0,0,1,1,0,0,South_Carolina,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Poor_quality,4-6_yr
98781,Civil_Servant,33,More,0,0,0,1,0,0,0,0,Washington,1,0,0,0,0,0,Some_College,Never,Male,$20-29,0,0,0,1,0,0,0,0,0,USA,Other,Divorced,Privacy,1,?,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Payment_mechanism,Under_6_mo
92224,Technician,45,Dont_Know,0,0,0,0,0,0,0,1,British_Columbia,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,Canada,Professional,Divorced,Privacy,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
99753,Other,25,Equally,0,0,1,0,0,0,0,0,Illinois,0,0,0,1,0,0,College,Never,Male,$20-29,0,0,0,0,0,0,0,1,0,USA,Computer,Single,Privacy,1,NT,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Bisexual,No,Yes,0,0,0,0,0,1,Other_sources,6-12_mo
97126,K-12_Educator,54,More,0,0,0,0,0,0,0,1,Florida,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Divorced,Dont_Know,3,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo
99847,Other,49,More,1,1,0,0,0,0,0,0,New_York,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,0,0,0,1,0,0,0,USA,Computer,Single,Privacy,4,Macintosh,English,Primarily_work,White,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr
94651,Other,28,Dont_Know,1,1,0,0,0,1,0,1,California,0,0,0,1,0,0,College,Under_25,Female,$30-39,0,0,0,1,0,0,0,0,0,USA,Computer,Single,Other,2,Unix,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr
99807,Accountant,33,Equally,0,0,1,0,0,0,0,0,Illinois,0,0,0,1,0,0,College,Never,Male,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Privacy,4,?,English,Home,White,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo
91582,Programmer,28,Equally,0,0,1,0,0,0,0,0,Wisconsin,0,0,0,1,0,0,College,Not_Say,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Censorship,1,Win95,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr
93296,Advertising_Professional,28,More,1,1,0,0,0,0,0,1,Georgia,0,0,0,1,0,0,College,26-50,Male,$30-39,0,1,0,0,0,0,0,0,0,USA,Professional,Single,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Yes,Gay_male,Yes,Yes,0,0,0,0,1,1,Other_sources,1-3_yr
93628,Networking,42,Equally,0,1,0,0,0,0,0,0,Alberta,0,0,0,1,0,0,Some_College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,Canada,Computer,Married,Censorship,1,Windows,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
84285,Engineer,73,Dont_Know,1,0,0,0,1,0,0,1,Tennessee,0,0,0,1,0,0,Masters,Never,Male,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Navigation,3,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
98363,College_Student,21,Equally,1,0,0,0,0,0,0,0,Minnesota,0,0,0,1,0,0,College,Never,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,2,Unix,English,Primarily_work,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,0,1,0,0,Cost_too_high,1-3_yr
95014,Consultant,37,More,0,1,0,0,0,1,0,0,Massachusetts,0,0,1,0,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Other,1,Win95,English,Primarily_work,White,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr
92467,Accountant,45,More,1,1,0,1,1,0,0,1,Connecticut,0,0,0,1,0,0,Masters,Over_75,Male,$75-99,0,0,0,1,0,0,0,0,0,USA,Professional,Other,Privacy,1,?,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr
91686,Homemaker,28,More,1,1,0,1,0,0,0,1,Alabama,0,0,0,1,0,0,High_School,Never,Female,$30-39,1,0,0,0,0,0,0,0,0,USA,Other,Other,Other,1,?,English,Home,White,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo
92780,Retired,64,More,0,1,0,0,0,1,1,1,Connecticut,0,0,1,0,0,0,Masters,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,?,English,Home,White,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,Yes,Not_say,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo
98056,Other,39,Equally,1,0,0,0,0,0,0,0,Louisiana,0,0,0,1,0,0,Special,Never,Male,$20-29,0,0,0,0,0,0,1,0,0,USA,Management,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr
97328,Homemaker,31,More,1,1,0,0,0,0,0,0,Ohio,0,0,0,1,0,0,Professional,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Other,Married,Navigation,1,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo
96403,Manager,39,More,0,1,0,0,0,1,0,0,Tunisia,0,0,0,1,0,0,College,26-50,Male,Over_$100,0,0,1,0,0,0,0,0,0,Africa,Management,Married,Privacy,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr
7532,Manager,32,Equally,0,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,Europe,Management,Other,Taxes,1,Win95,English,Primarily_work,White,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,1,Already_paying,1-3_yr
99934,Programmer,30,Dont_Know,0,1,0,0,0,0,1,1,Quebec,0,0,0,1,0,0,Masters,Over_75,Male,$30-39,0,0,0,0,0,0,0,0,1,Canada,Computer,Single,Taxes,1,Win95,Arabic,Home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Poor_quality,Over_7_yr
92707,Manager,26,Dont_Know,0,0,0,1,0,0,0,0,Ohio,0,0,0,0,0,1,Some_College,Never,Male,$10-19,1,0,0,0,0,0,0,0,0,USA,Management,Single,Censorship,2,Win95,English,Home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,Under_6_mo
94685,Other,Not_Say,Equally,1,1,0,0,0,0,0,0,Tennessee,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Taxes,1,Win95,English,Home,White,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,1-3_yr
91264,Other,56,Dont_Know,1,0,0,0,0,0,0,0,Florida,0,0,0,1,0,0,College,Never,Female,$20-29,1,0,0,0,0,0,0,0,0,USA,Professional,Single,Privacy,1,?,English,Primarily_home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo
94537,K-12_Student,15,More,0,1,0,0,0,0,1,0,Kentucky,0,0,0,1,0,0,High_School,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,?,English,Primarily_home,White,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Not_Applicable,Heterosexual,Dont_know,Yes,0,0,0,0,1,0,Cost_too_high,1-3_yr
96068,K-12_Educator,59,Equally,0,0,1,0,0,0,0,0,Virginia,0,0,0,1,0,0,Masters,Over_75,Female,$50-74,0,0,1,0,0,0,0,0,0,USA,Education,Divorced,Censorship,1,Windows,English,Primarily_home,White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
96296,Service_Industry_Occupation,60,Equally,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,High_School,Under_25,Male,$20-29,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,4,?,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
94435,College_Student,19,More,1,0,0,0,0,0,1,0,United_Kingdom,0,0,0,1,0,0,Some_College,Never,Male,Under_$10,0,0,0,0,0,0,1,0,0,Europe,Education,Single,Navigation,1,Win95,English,School,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,1,0,0,Payment_mechanism,1-3_yr
92318,K-12_Student,17,More,0,1,0,0,0,0,0,0,Michigan,0,0,0,1,0,0,High_School,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,2,?,English,Home,Other,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,1,0,0,0,Other_sources,6-12_mo
94133,Retired,50,Dont_Know,0,0,1,0,0,0,0,0,Oregon,1,0,0,0,0,0,College,Never,Male,$20-29,0,0,0,1,0,0,0,0,0,USA,Other,Married,Censorship,4,?,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Cost_too_high,6-12_mo
95984,Manager,49,Equally,0,0,0,0,0,1,0,0,Alaska,0,0,0,1,0,0,Some_College,Never,Male,$75-99,0,0,0,0,0,1,0,0,0,USA,Management,Married,Censorship,2,Windows,English,Primarily_home,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,4-6_yr
95905,Manager,42,More,0,1,0,1,0,1,0,0,Florida,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,1,0,0,0,0,0,USA,Management,Married,Other,1,Win95,English,Work,White,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
93129,Nurse,64,Equally,0,0,0,1,0,1,1,1,Oklahoma,0,0,0,1,0,0,College,Never,Female,$10-19,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Censorship,1,?,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Yes_regardless,6-12_mo
98339,Service_Industry_Occupation,22,More,0,1,0,0,0,0,0,1,Colorado,0,0,0,1,0,0,Some_College,Never,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Other,Married,Censorship,1,?,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Payment_mechanism,Under_6_mo
97369,Other,53,More,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Masters,Under_25,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Divorced,Encryption,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,1-3_yr
97283,Other,41,Dont_Know,0,0,1,0,0,0,0,0,New_Jersey,0,0,0,1,0,0,Some_College,Never,Female,Over_$100,0,0,0,0,0,0,1,0,0,USA,Computer,Married,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,4-6_yr
99448,Other,44,Equally,1,0,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,Under_25,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Privacy,3,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Cost_too_high,1-3_yr
95093,College_Student,19,Equally,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Some_College,51-75,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Encryption,4,Win95,English,School,Asian,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,1,1,0,0,Other_sources,1-3_yr
98467,Mircocomputer,43,More,0,1,0,0,0,0,0,1,Australia,0,0,0,1,0,0,Some_College,Never,Male,$20-29,0,0,0,0,0,0,0,1,0,Oceania,Computer,Separated,Privacy,1,Win95,English,Work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Cost_too_high,4-6_yr
72986,Mircocomputer,27,More,0,1,0,0,0,1,0,0,Netherlands,0,0,0,1,0,0,Masters,Never,Male,Not_Say,0,0,0,0,0,1,0,0,0,Europe,Computer,Other,Taxes,2,PC_Unix,Dutch,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr
91350,Retired,70,Dont_Know,1,0,0,0,0,0,0,1,New_Jersey,0,0,1,0,0,0,College,NA,Male,$30-39,0,0,0,1,0,0,0,0,1,USA,Other,Married,Navigation,1,?,English,Home,White,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo
97041,Other,43,More,0,1,0,1,0,1,0,1,New_Jersey,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Censorship,2,DOS,English,Primarily_work,White,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,Yes,Lesbian,Yes,Yes,0,0,0,0,1,1,Already_paying,4-6_yr
91568,College_Educator,32,More,1,1,0,0,0,1,0,1,New_York,0,0,0,1,0,0,Professional,Never,Female,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Divorced,Privacy,3,NT,English,Primarily_work,White,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,1,1,Poor_quality,Over_7_yr
95070,Other,23,More,1,1,0,0,1,1,0,0,Massachusetts,0,0,0,1,0,0,College,51-75,Male,$20-29,0,1,0,0,0,0,0,0,0,USA,Computer,Single,Censorship,1,NT,English,Primarily_work,White,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,4-6_yr
93000,Manager,30,Equally,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Management,Single,Navigation,1,Macintosh,English,Primarily_work,White,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr
95880,Other,42,Dont_Know,0,1,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Other,Other,1,?,English,Home,White,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Bisexual,Yes,No,0,0,0,0,1,0,Other,Under_6_mo
93541,Other,40,Equally,0,1,0,0,0,1,0,0,Michigan,1,0,0,0,0,1,College,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Education,Married,Censorship,2,?,English,Home,White,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
90327,Other,57,Dont_Know,0,0,1,0,0,0,0,0,Alabama,0,0,1,0,0,0,Some_College,Never,Male,$40-49,0,0,0,1,0,0,0,0,0,USA,Other,Married,Privacy,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Not_Say,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
97075,K-12_Student,16,More,0,0,0,0,0,0,0,1,New_York,0,0,0,1,0,0,Grammar,Never,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,2,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Heterosexual,No,Yes,0,0,1,0,0,0,Already_paying,6-12_mo
94309,Entertainment,45,More,0,1,0,1,1,1,0,1,New_York,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,0,0,0,1,0,0,0,0,1,USA,Professional,Other,Censorship,1,?,English,Primarily_home,White,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Yes,Gay_male,No,No,0,0,0,0,1,1,Cost_too_high,6-12_mo
95161,Health_Care_Worker,29,More,0,0,0,0,0,0,0,1,Kansas,0,0,0,1,0,0,Some_College,Never,Male,$30-39,1,0,0,0,0,0,0,0,0,USA,Professional,Divorced,Censorship,4,Macintosh,English,Work,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Other_sources,Under_6_mo
96071,College_Educator,23,More,0,1,0,0,0,1,0,1,Malaysis,0,0,0,1,0,0,College,Under_25,Male,Over_$100,0,0,1,0,0,0,0,0,0,Asia,Education,Single,Dont_Know,4,Win95,Chinese,Home,Asian,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Already_paying,1-3_yr
99621,K-12_Educator,24,More,0,1,0,0,0,0,0,0,Missouri,0,0,0,1,0,0,College,Never,Female,$40-49,1,0,0,0,0,0,0,0,0,USA,Education,Married,Encryption,1,Macintosh,English,Work,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Other_sources,1-3_yr
94149,Homemaker,34,More,1,1,0,0,0,0,1,1,Texas,0,0,1,0,0,0,Special,Never,Female,$40-49,0,0,0,1,0,0,0,0,0,USA,Other,Married,Taxes,2,Win95,English,Home,White,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,1,0,0,1,0,Already_paying,6-12_mo
94301,Manager,26,Equally,0,0,1,0,0,0,0,0,Australia,0,0,0,1,0,0,Masters,Never,Female,$40-49,0,0,0,0,0,0,1,0,0,Oceania,Management,Single,Navigation,4,Win95,English,Primarily_home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo
98289,Other,31,Equally,0,0,1,0,0,0,0,0,Washington_D.C.,0,0,0,1,0,0,Masters,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Dont_Know,2,Win95,English,Primarily_home,White,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Cost_too_high,1-3_yr
76229,Administrator/Secretary,34,More,0,0,0,1,0,0,0,1,Illinois,0,0,0,1,0,0,Some_College,Under_25,Female,$50-74,0,0,0,0,0,1,0,0,0,USA,Other,Married,Privacy,4,Macintosh,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
92823,Homemaker,30,More,0,0,0,0,0,0,1,1,California,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,Win95,English,Home,Asian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
