who,Years_on_Internet,Web_Ordering,Age,Not_Purchasing_Too_complicated,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Security,Not_Purchasing_Easier_locally
94176,6-12_mo,Yes,36,0,0,0,0,0
97232,1-3_yr,Yes,30,0,1,1,1,0
97928,1-3_yr,Yes,26,0,0,0,0,0
95140,Under_6_mo,No,50,0,1,0,0,0
90818,Under_6_mo,No,27,0,0,0,0,0
99619,4-6_yr,Yes,23,0,0,0,0,1
98336,6-12_mo,Yes,5,1,0,0,0,1
91946,6-12_mo,No,47,0,0,1,1,0
94177,4-6_yr,Yes,27,0,0,0,0,0
95646,6-12_mo,Yes,25,0,1,0,0,1
99428,Over_7_yr,Yes,24,0,0,0,0,0
99686,1-3_yr,Yes,43,0,0,1,1,0
75222,1-3_yr,Yes,31,0,1,0,1,0
93507,4-6_yr,No,47,0,0,0,0,1
93510,1-3_yr,No,64,0,0,0,0,0
95062,Under_6_mo,No,60,0,1,1,0,1
95149,4-6_yr,No,40,0,0,0,0,0
91624,4-6_yr,Yes,39,0,1,0,0,0
92468,6-12_mo,Yes,59,0,0,0,0,0
95510,6-12_mo,Yes,35,0,0,0,1,0
97333,4-6_yr,Yes,74,0,0,0,0,0
93761,1-3_yr,Yes,53,0,0,0,0,0
46760,1-3_yr,Yes,20,0,0,0,0,0
96999,1-3_yr,No,23,0,0,0,0,1
95391,1-3_yr,Yes,27,0,1,1,1,0
67447,1-3_yr,Yes,52,0,0,1,1,0
99598,Under_6_mo,Yes,32,0,0,1,0,0
95164,1-3_yr,Yes,39,0,0,0,0,0
97700,Under_6_mo,No,66,0,0,0,0,0
92733,6-12_mo,Yes,49,0,0,0,0,0
96848,1-3_yr,Yes,43,0,0,0,0,0
98205,6-12_mo,No,23,0,0,0,1,1
99471,6-12_mo,Yes,30,0,0,1,1,0
95063,6-12_mo,No,26,0,0,0,0,0
97917,4-6_yr,Yes,29,1,0,1,1,1
95658,6-12_mo,Yes,69,0,0,0,0,0
95511,4-6_yr,No,44,0,0,0,1,0
95166,1-3_yr,No,30,0,0,0,0,0
90612,1-3_yr,Yes,33,0,0,0,0,0
93842,1-3_yr,No,22,0,0,0,0,0
65005,1-3_yr,Yes,29,0,0,0,0,1
99718,4-6_yr,Yes,43,0,0,1,0,1
98810,4-6_yr,Yes,23,0,1,0,0,0
92602,6-12_mo,Yes,55,0,0,0,0,0
96481,4-6_yr,Yes,0,0,0,0,0,0
97089,4-6_yr,Yes,54,0,0,0,0,0
98812,1-3_yr,Yes,20,0,0,0,0,0
97519,4-6_yr,Dont_know,24,0,0,0,0,1
96843,Over_7_yr,Yes,25,0,0,0,0,0
94157,1-3_yr,Yes,38,0,0,0,0,0
92603,1-3_yr,Yes,0,0,0,0,0,0
97196,1-3_yr,Yes,21,1,1,1,0,1
93124,1-3_yr,Yes,15,0,0,0,1,0
93807,1-3_yr,No,26,0,0,0,1,0
96334,4-6_yr,Yes,34,0,0,1,1,0
92283,Under_6_mo,Yes,58,0,0,0,0,0
86107,Over_7_yr,Yes,32,0,0,0,0,0
94147,6-12_mo,Yes,59,0,0,0,1,0
90819,4-6_yr,Yes,36,0,0,0,0,1
58982,Over_7_yr,Yes,25,0,0,0,0,0
94516,1-3_yr,Yes,26,0,0,0,0,0
93921,Under_6_mo,Yes,51,0,0,1,1,0
96434,4-6_yr,No,31,0,0,0,0,1
92064,1-3_yr,Yes,33,0,0,0,0,1
97783,6-12_mo,No,26,0,0,0,0,0
96703,1-3_yr,Yes,38,0,0,0,0,1
98983,1-3_yr,Dont_know,25,0,0,0,1,0
92996,6-12_mo,Yes,63,0,0,0,0,0
64879,4-6_yr,No,26,0,0,1,1,1
97786,4-6_yr,Yes,46,0,0,0,1,0
97787,1-3_yr,Yes,24,0,0,0,0,0
95432,4-6_yr,Yes,33,0,0,0,0,0
98888,1-3_yr,Yes,27,0,0,1,1,0
91891,1-3_yr,Yes,18,0,0,0,0,0
99478,Over_7_yr,Yes,36,0,0,1,0,0
97706,Over_7_yr,Yes,44,1,0,1,0,1
90433,Under_6_mo,Yes,43,0,0,0,0,0
94872,Under_6_mo,Yes,43,0,0,0,0,1
95458,Over_7_yr,Yes,57,0,0,1,1,0
90948,1-3_yr,No,55,0,0,0,0,0
93300,Over_7_yr,No,30,1,0,1,1,1
64843,4-6_yr,Yes,17,0,0,0,0,0
92466,1-3_yr,Yes,21,0,0,0,0,0
95036,1-3_yr,Yes,36,0,0,0,0,0
95083,6-12_mo,No,60,0,1,0,0,0
97568,1-3_yr,Yes,27,0,0,0,0,0
91883,1-3_yr,Yes,20,0,0,0,0,0
92126,Under_6_mo,Yes,37,1,0,0,0,0
96021,Under_6_mo,No,31,0,0,1,0,0
97146,1-3_yr,No,24,0,0,0,1,1
99353,6-12_mo,No,29,0,0,0,0,0
99969,Under_6_mo,Yes,59,0,1,0,0,0
97743,1-3_yr,No,17,0,0,0,0,0
97643,1-3_yr,No,22,0,0,1,1,0
97276,6-12_mo,No,53,0,0,0,1,0
97570,1-3_yr,Yes,25,0,0,0,0,0
93141,Under_6_mo,Yes,45,0,0,1,1,0
98683,Under_6_mo,No,55,0,0,1,1,1
91179,1-3_yr,No,22,0,0,1,0,0
99704,1-3_yr,Yes,21,0,0,0,0,0
98803,1-3_yr,Yes,21,0,1,0,0,1
92594,6-12_mo,No,64,0,0,0,0,0
95088,Under_6_mo,No,50,0,0,0,0,0
96706,1-3_yr,Yes,28,0,0,0,0,0
91521,1-3_yr,Yes,21,0,1,1,1,0
93750,1-3_yr,Yes,18,0,0,0,1,0
94082,1-3_yr,Yes,26,0,0,0,0,1
97084,4-6_yr,Yes,28,0,0,0,0,0
97991,Under_6_mo,No,28,0,0,0,1,0
8617,Under_6_mo,No,27,0,0,0,1,0
97136,4-6_yr,Yes,32,0,0,0,0,0
97219,1-3_yr,No,30,0,1,1,0,1
95165,1-3_yr,No,24,0,0,0,1,0
94953,6-12_mo,No,9,0,1,0,1,1
96273,1-3_yr,No,36,0,0,1,1,0
94830,1-3_yr,No,69,0,1,1,1,0
97747,6-12_mo,Yes,48,0,0,0,0,1
93934,Under_6_mo,Yes,32,0,0,0,0,0
98203,4-6_yr,Yes,36,0,0,0,1,0
92811,4-6_yr,Yes,36,0,0,0,0,0
64262,4-6_yr,Yes,50,0,0,0,0,0
93926,4-6_yr,Yes,25,0,0,1,1,0
98885,1-3_yr,Yes,0,0,0,0,0,0
98732,1-3_yr,Yes,25,0,0,1,1,1
91806,6-12_mo,Yes,32,0,0,0,0,0
96435,6-12_mo,Yes,24,0,0,0,0,0
95175,1-3_yr,Yes,56,0,1,1,0,0
96722,1-3_yr,No,37,0,1,1,1,1
93591,1-3_yr,Yes,29,0,0,0,1,0
94494,6-12_mo,Yes,33,0,0,0,0,0
99963,Over_7_yr,Yes,0,0,1,1,1,0
93654,1-3_yr,Yes,23,0,0,0,0,1
77991,1-3_yr,No,24,0,0,0,1,0
79978,4-6_yr,Yes,33,0,1,1,1,0
96140,6-12_mo,No,0,0,0,0,0,0
94549,1-3_yr,Yes,45,0,0,1,1,0
96275,Under_6_mo,No,30,0,0,0,0,0
93307,Under_6_mo,Yes,48,1,0,0,0,1
95785,Under_6_mo,Yes,56,0,0,0,0,0
90675,6-12_mo,Yes,0,1,0,1,1,0
92343,1-3_yr,Yes,22,0,0,0,0,1
96279,Under_6_mo,Yes,53,0,0,0,0,0
99490,6-12_mo,Yes,0,0,0,0,1,0
97796,4-6_yr,Yes,39,1,0,0,0,1
97754,1-3_yr,Yes,59,0,0,0,0,0
95173,Under_6_mo,No,38,1,1,0,0,1
36342,6-12_mo,Yes,46,0,0,0,0,0
93973,6-12_mo,Yes,18,0,0,0,0,0
96589,1-3_yr,Yes,30,0,0,0,1,0
98493,6-12_mo,No,0,0,0,1,1,0
99721,1-3_yr,Yes,21,0,0,0,1,1
92324,1-3_yr,Yes,29,0,1,0,1,0
96583,1-3_yr,Yes,27,0,1,0,1,0
93862,6-12_mo,Dont_know,33,0,0,0,1,0
95224,1-3_yr,No,29,0,0,0,1,0
94211,1-3_yr,No,0,0,0,0,1,1
92185,1-3_yr,Yes,28,0,0,1,1,0
98947,4-6_yr,Yes,38,0,0,0,0,0
92777,6-12_mo,Dont_know,42,0,0,0,1,0
97708,6-12_mo,Yes,27,0,0,0,0,1
98792,Under_6_mo,No,75,0,0,0,1,0
99028,Under_6_mo,No,39,0,0,0,0,0
95686,1-3_yr,Yes,50,0,0,0,0,0
93054,4-6_yr,No,23,0,0,0,0,0
90670,4-6_yr,No,41,0,0,1,1,0
97182,4-6_yr,Yes,22,0,0,0,0,0
92626,6-12_mo,Yes,38,0,0,0,0,0
95687,1-3_yr,No,23,0,0,1,1,0
94451,1-3_yr,No,37,0,0,0,0,0
94452,4-6_yr,No,19,0,0,0,1,0
97183,1-3_yr,No,22,0,0,1,1,0
97860,Over_7_yr,Yes,64,0,0,0,0,0
93176,1-3_yr,Yes,27,0,0,1,0,0
99361,4-6_yr,Yes,50,0,0,0,0,0
91958,1-3_yr,No,39,0,1,1,1,1
94694,4-6_yr,No,41,0,0,0,0,0
99752,6-12_mo,Yes,28,0,0,0,0,1
95122,Under_6_mo,Yes,47,0,0,1,0,1
99723,Over_7_yr,Yes,46,0,0,1,1,0
94543,4-6_yr,Yes,49,0,0,0,1,0
94319,Under_6_mo,No,36,0,0,1,1,0
97269,4-6_yr,Yes,47,0,0,1,1,0
94008,Under_6_mo,Yes,19,0,0,0,0,0
98659,4-6_yr,Yes,31,0,0,0,0,0
95508,Under_6_mo,No,17,0,0,0,0,0
97274,1-3_yr,Yes,50,0,0,0,0,1
97840,1-3_yr,No,21,0,1,1,1,0
94142,Under_6_mo,No,0,1,0,0,0,1
91459,6-12_mo,No,45,0,0,1,0,0
93630,4-6_yr,No,26,0,1,0,1,0
94848,Under_6_mo,No,34,0,0,0,1,0
96100,4-6_yr,No,21,0,0,1,1,0
99659,4-6_yr,Yes,22,0,0,0,0,0
94455,Under_6_mo,Yes,36,0,0,0,0,0
91809,6-12_mo,No,5,0,0,1,1,0
92151,Over_7_yr,Yes,18,0,0,0,0,0
99673,1-3_yr,No,22,0,0,0,0,0
40050,Under_6_mo,No,48,0,0,0,0,0
95111,1-3_yr,Yes,40,0,0,0,0,0
99373,Under_6_mo,No,50,0,1,0,1,0
94591,Under_6_mo,No,33,0,1,0,0,1
96857,1-3_yr,Yes,60,0,0,0,1,1
82739,1-3_yr,Yes,32,0,0,0,0,0
97198,Under_6_mo,No,50,0,0,1,0,0
91734,6-12_mo,Yes,41,0,0,0,0,0
95738,Under_6_mo,No,28,0,0,0,0,0
93904,1-3_yr,No,22,0,1,0,0,1
92831,1-3_yr,No,19,0,0,0,0,0
94335,1-3_yr,No,54,0,0,1,1,0
868,6-12_mo,Yes,46,0,0,1,1,0
91813,1-3_yr,Yes,42,0,0,0,0,0
94503,6-12_mo,Yes,51,0,0,1,1,1
97937,1-3_yr,No,20,0,0,1,1,1
90130,1-3_yr,Yes,36,0,0,0,0,0
99140,Under_6_mo,Yes,20,0,1,1,1,0
53790,Over_7_yr,Yes,31,1,1,0,1,1
95312,1-3_yr,Yes,36,1,0,1,1,1
98491,Under_6_mo,No,24,0,0,0,0,0
94594,4-6_yr,Yes,33,0,0,0,0,0
98150,Under_6_mo,No,26,0,0,1,1,0
93318,1-3_yr,No,28,0,0,0,0,0
31478,Under_6_mo,No,42,0,1,0,0,0
98700,1-3_yr,Yes,68,0,0,0,0,0
91910,1-3_yr,No,44,0,0,0,1,0
92494,6-12_mo,No,17,0,0,0,0,0
92612,6-12_mo,Yes,35,0,0,1,1,0
95215,1-3_yr,Yes,40,0,0,0,0,0
95537,Over_7_yr,Yes,26,0,0,0,0,0
91999,Under_6_mo,Yes,17,0,0,0,1,0
90443,1-3_yr,Yes,33,1,0,0,0,0
96477,4-6_yr,Yes,0,0,1,0,0,0
91352,Under_6_mo,No,46,0,0,0,0,0
39056,1-3_yr,No,24,0,0,1,1,0
94595,Under_6_mo,Yes,43,0,0,0,1,1
97513,Under_6_mo,Yes,5,0,0,0,1,0
97999,Under_6_mo,Yes,36,0,0,0,0,0
92207,6-12_mo,No,67,0,1,0,1,0
93312,6-12_mo,Yes,44,0,0,1,1,0
96362,1-3_yr,No,19,0,1,1,1,1
42,4-6_yr,No,23,0,0,0,1,0
95097,1-3_yr,No,30,0,0,0,1,0
92285,1-3_yr,Yes,36,0,1,1,1,0
94060,Under_6_mo,No,41,0,1,0,1,0
95567,1-3_yr,Yes,22,0,0,0,0,0
91554,1-3_yr,Yes,52,0,1,1,1,1
95182,6-12_mo,No,50,0,0,1,1,0
97187,6-12_mo,No,56,0,0,0,0,0
97288,Over_7_yr,Yes,49,0,0,0,1,0
97289,Under_6_mo,Yes,17,0,0,0,1,0
89316,4-6_yr,Yes,30,0,0,1,0,1
90623,1-3_yr,Yes,29,0,0,0,1,1
91429,Over_7_yr,Yes,53,0,0,0,0,1
97284,1-3_yr,No,20,0,0,0,0,0
99733,1-3_yr,Yes,33,0,0,0,1,0
99029,Under_6_mo,Yes,59,0,0,0,0,0
99264,1-3_yr,No,23,0,0,1,1,1
93965,6-12_mo,Yes,24,0,0,0,0,0
99737,Under_6_mo,No,53,0,0,0,0,0
93482,4-6_yr,Yes,20,0,0,0,0,0
98510,1-3_yr,Yes,47,0,1,1,1,0
97789,6-12_mo,No,70,0,1,1,1,0
95192,1-3_yr,Yes,25,0,0,0,0,0
90356,1-3_yr,Yes,25,0,0,0,0,0
91911,Under_6_mo,No,24,0,0,0,0,0
95194,4-6_yr,No,0,0,0,0,1,0
98886,Under_6_mo,No,24,0,0,0,0,0
91684,Under_6_mo,No,16,0,0,1,0,0
91984,6-12_mo,No,26,0,0,0,1,0
98379,Under_6_mo,No,21,0,0,0,0,0
95849,4-6_yr,Yes,28,0,0,0,0,1
92529,Under_6_mo,Yes,22,0,0,1,1,0
93436,1-3_yr,Yes,26,0,0,1,1,1
98030,Under_6_mo,No,32,1,1,0,1,0
90358,Under_6_mo,No,53,0,0,1,1,1
99497,Under_6_mo,No,31,0,0,0,0,0
95762,4-6_yr,No,22,0,0,0,0,0
97300,Under_6_mo,No,35,0,1,1,1,0
97314,1-3_yr,Yes,30,1,0,1,1,0
95879,1-3_yr,No,50,0,0,0,0,0
90838,6-12_mo,Yes,40,0,0,0,0,0
97505,1-3_yr,Yes,42,0,0,1,1,0
94442,6-12_mo,Yes,44,0,0,1,1,0
95272,Under_6_mo,No,23,0,0,0,0,0
83414,1-3_yr,Yes,32,0,0,1,1,0
19654,6-12_mo,Yes,23,0,0,0,1,0
97304,1-3_yr,Yes,31,0,0,0,0,0
99767,1-3_yr,Yes,28,0,0,0,0,0
95739,4-6_yr,No,19,0,1,0,0,0
85157,4-6_yr,No,36,0,0,1,1,0
98088,1-3_yr,No,19,0,0,0,0,0
91862,1-3_yr,Yes,27,0,1,0,0,1
95766,4-6_yr,No,47,0,0,0,0,0
94045,1-3_yr,Yes,26,0,0,1,1,0
97303,6-12_mo,Yes,42,0,0,1,0,1
91865,6-12_mo,Yes,33,0,0,0,1,0
92311,6-12_mo,Yes,36,0,0,1,0,0
94866,Over_7_yr,Yes,26,1,0,1,1,1
98280,1-3_yr,Yes,28,0,0,0,0,0
90359,6-12_mo,No,39,0,0,0,0,0
91258,1-3_yr,Yes,18,0,0,0,0,0
91817,6-12_mo,No,53,0,1,1,1,0
92559,1-3_yr,Dont_know,21,0,0,0,1,0
96476,4-6_yr,Yes,43,0,0,1,0,1
97305,1-3_yr,Yes,19,0,1,0,0,1
91819,4-6_yr,Yes,50,0,0,0,0,0
90361,1-3_yr,Yes,22,0,0,0,0,0
20648,1-3_yr,No,17,0,0,0,0,0
95840,Over_7_yr,Yes,36,0,0,1,1,1
92474,1-3_yr,Yes,20,0,0,1,1,0
97440,6-12_mo,No,36,0,1,1,0,1
96091,Over_7_yr,Yes,42,0,0,0,0,0
95466,1-3_yr,No,18,1,0,0,0,0
99745,6-12_mo,No,44,0,1,1,1,1
86040,4-6_yr,Yes,23,0,0,1,1,0
90362,Under_6_mo,No,54,0,0,0,1,0
99611,6-12_mo,No,19,0,0,0,1,0
94711,4-6_yr,Yes,26,0,0,0,0,0
95060,6-12_mo,No,28,0,0,0,0,0
92685,1-3_yr,No,19,0,0,0,0,0
93749,Under_6_mo,No,71,0,1,1,1,1
94600,4-6_yr,Yes,44,0,0,1,1,0
96989,6-12_mo,Yes,22,0,0,0,1,1
91665,6-12_mo,Yes,6,1,0,1,1,0
92153,Under_6_mo,Yes,18,0,0,0,0,1
93029,1-3_yr,Yes,18,0,0,1,1,0
96330,1-3_yr,No,42,0,1,0,0,1
99525,4-6_yr,Yes,18,0,0,0,0,0
90373,Under_6_mo,Yes,35,0,1,1,1,1
94462,1-3_yr,Yes,50,0,0,0,1,0
90368,4-6_yr,Yes,31,0,0,0,0,0
98391,Under_6_mo,No,42,0,0,1,0,0
97471,1-3_yr,No,25,0,0,0,1,0
93987,4-6_yr,Yes,22,0,0,0,0,0
94905,4-6_yr,Yes,32,0,0,0,1,0
94609,1-3_yr,Yes,27,0,0,1,1,0
93512,Under_6_mo,Yes,20,0,0,0,0,0
92222,1-3_yr,Yes,49,0,1,0,0,0
90584,1-3_yr,Yes,44,0,0,0,0,0
90841,1-3_yr,Yes,39,0,0,0,0,0
91442,6-12_mo,Yes,29,0,0,1,0,0
94611,1-3_yr,No,23,0,1,0,0,0
90364,1-3_yr,No,34,1,1,1,1,1
95132,1-3_yr,No,34,0,1,1,1,1
94906,4-6_yr,Yes,33,0,0,0,0,0
93909,1-3_yr,Yes,29,0,0,0,0,0
95602,4-6_yr,Yes,51,0,0,0,0,0
95773,Under_6_mo,No,63,0,0,0,0,0
97350,4-6_yr,Yes,29,0,0,1,0,0
91854,4-6_yr,Yes,36,0,0,0,0,0
95598,6-12_mo,No,47,0,1,1,1,0
99815,1-3_yr,No,31,0,0,1,1,0
94408,6-12_mo,Yes,56,0,1,1,0,1
94706,1-3_yr,Yes,35,0,0,1,0,0
62652,1-3_yr,Yes,40,0,0,0,0,0
95774,1-3_yr,No,22,0,0,1,1,0
98217,4-6_yr,Yes,21,0,0,0,0,0
99401,6-12_mo,Yes,30,1,0,1,1,1
90444,6-12_mo,Yes,49,0,1,1,0,0
97867,4-6_yr,Yes,26,0,0,1,1,0
95569,6-12_mo,Yes,27,0,0,0,1,0
90900,Under_6_mo,No,38,0,0,0,0,0
92723,1-3_yr,Yes,35,0,0,1,1,0
90308,Under_6_mo,Yes,49,0,0,1,1,0
92577,1-3_yr,Yes,42,0,0,0,0,1
93484,1-3_yr,Yes,49,0,0,0,0,1
93021,1-3_yr,No,19,0,0,1,1,0
94540,1-3_yr,Yes,53,0,0,0,0,0
95017,4-6_yr,Yes,27,0,0,0,1,0
91082,Under_6_mo,Yes,32,0,0,0,0,1
94620,1-3_yr,Yes,47,0,0,0,0,1
93007,1-3_yr,Yes,37,0,0,1,1,1
95019,1-3_yr,Yes,37,0,0,0,0,0
91086,1-3_yr,Yes,42,0,1,1,0,0
94619,Under_6_mo,Yes,52,0,0,1,1,0
92092,Under_6_mo,No,56,0,1,1,1,0
94205,Under_6_mo,Yes,35,0,1,0,0,0
95346,6-12_mo,No,38,0,0,0,0,0
91204,1-3_yr,Yes,37,0,0,0,0,0
92104,6-12_mo,Yes,34,0,1,0,1,1
69243,4-6_yr,Yes,29,0,0,0,0,0
96859,Over_7_yr,Yes,36,0,0,0,0,0
98783,1-3_yr,No,27,0,0,0,1,1
97042,4-6_yr,Yes,34,0,0,0,0,1
98288,Under_6_mo,No,38,0,0,0,0,0
99170,1-3_yr,Yes,29,0,0,0,0,0
95551,1-3_yr,Yes,39,0,0,1,1,0
92821,6-12_mo,Yes,0,0,0,0,0,0
99232,1-3_yr,Yes,49,0,0,1,1,0
98034,4-6_yr,Yes,42,0,0,0,0,0
94854,4-6_yr,Yes,30,0,0,1,1,1
98771,1-3_yr,No,21,0,0,0,0,0
92397,1-3_yr,Yes,31,0,0,1,1,0
92801,Under_6_mo,Yes,29,0,0,0,0,0
98377,Over_7_yr,Yes,40,0,0,0,0,0
98490,1-3_yr,Yes,30,0,0,1,1,1
90342,Under_6_mo,No,48,0,0,0,0,0
90701,6-12_mo,Yes,31,0,0,1,1,0
91262,1-3_yr,Yes,22,0,1,1,1,0
96416,Over_7_yr,Yes,41,0,0,0,0,0
94571,1-3_yr,Yes,35,0,0,0,0,0
93120,1-3_yr,Yes,50,0,0,0,0,0
95524,1-3_yr,Yes,36,0,0,0,1,0
94544,Under_6_mo,No,47,0,1,1,1,0
96098,1-3_yr,Yes,28,0,0,0,0,0
91874,1-3_yr,Yes,45,0,0,0,0,0
94332,Over_7_yr,Yes,26,0,0,0,1,1
95313,1-3_yr,Yes,37,0,0,1,1,0
95453,Under_6_mo,No,32,0,0,1,1,0
99527,Under_6_mo,No,24,0,0,0,0,0
97907,6-12_mo,No,49,0,0,0,0,0
99530,Under_6_mo,Yes,26,1,0,1,0,1
95277,6-12_mo,No,65,0,1,1,1,0
91828,Under_6_mo,No,24,0,0,1,1,0
43367,1-3_yr,Yes,45,0,1,1,1,0
99537,6-12_mo,Yes,25,0,0,0,1,0
96423,6-12_mo,No,70,0,0,1,0,0
85219,Over_7_yr,Yes,28,0,0,0,0,0
97791,6-12_mo,Yes,50,0,0,0,1,0
92750,4-6_yr,No,22,0,0,0,0,0
99816,4-6_yr,Yes,49,0,0,0,1,0
93026,4-6_yr,Yes,38,0,0,0,0,0
92578,Over_7_yr,Yes,44,0,0,0,0,1
99746,Under_6_mo,Yes,40,0,1,0,1,0
94376,1-3_yr,Yes,43,0,0,0,0,0
47850,Over_7_yr,Yes,36,0,0,0,0,0
91830,1-3_yr,No,0,0,0,0,0,0
92405,4-6_yr,Yes,22,0,0,0,0,0
95895,1-3_yr,Yes,35,0,0,1,1,0
97793,1-3_yr,Yes,34,0,0,0,1,1
90464,6-12_mo,Yes,29,0,0,0,0,0
95604,Over_7_yr,Yes,42,0,0,0,0,0
96417,1-3_yr,Yes,29,0,0,0,0,0
91881,Under_6_mo,No,29,0,0,0,1,0
85293,Over_7_yr,Yes,43,0,0,1,1,0
94466,6-12_mo,No,50,0,0,0,0,0
90467,4-6_yr,Yes,26,0,0,0,1,0
97816,4-6_yr,Yes,69,0,0,0,0,0
91989,Under_6_mo,No,32,0,0,0,0,0
92989,Under_6_mo,No,45,0,0,1,1,1
91675,6-12_mo,Yes,48,0,0,0,0,0
94547,6-12_mo,Yes,41,0,1,1,1,0
99507,1-3_yr,No,24,0,0,0,0,0
99508,4-6_yr,Yes,23,0,0,1,1,0
94561,Over_7_yr,Yes,38,0,0,0,0,1
97262,6-12_mo,No,58,0,0,0,0,1
98014,Under_6_mo,No,47,0,0,1,1,0
93955,1-3_yr,Yes,26,0,0,0,1,0
91401,Under_6_mo,Yes,50,0,0,0,1,0
99523,1-3_yr,No,24,0,0,0,1,0
97563,6-12_mo,Yes,32,0,0,0,0,0
90654,1-3_yr,Yes,51,0,0,0,0,0
98630,4-6_yr,Yes,21,0,0,0,0,1
99108,6-12_mo,Yes,30,0,0,1,1,0
97436,Over_7_yr,No,21,1,0,1,1,1
97776,6-12_mo,No,51,0,0,1,1,0
92814,Under_6_mo,Yes,19,0,1,0,0,0
97293,Under_6_mo,Yes,65,0,0,0,0,0
94232,Under_6_mo,Yes,0,0,0,0,0,1
96428,Over_7_yr,Yes,34,0,0,1,1,0
97347,6-12_mo,Yes,54,0,0,1,1,0
95112,1-3_yr,Yes,0,0,0,0,1,1
90541,Under_6_mo,No,31,0,0,0,1,0
95782,1-3_yr,No,23,0,1,1,0,0
96430,6-12_mo,Yes,40,0,0,0,0,0
90470,1-3_yr,No,30,0,0,0,1,0
95672,1-3_yr,Yes,25,0,0,0,0,0
96431,4-6_yr,Yes,21,0,0,0,0,0
94272,1-3_yr,No,39,0,0,1,1,1
98000,4-6_yr,Yes,57,0,0,1,1,0
99917,Under_6_mo,Yes,0,0,1,0,1,1
99571,1-3_yr,No,23,0,0,0,0,1
91359,Under_6_mo,Yes,58,0,0,0,1,0
91536,1-3_yr,Yes,33,0,0,1,1,0
93549,1-3_yr,No,0,0,0,1,0,0
94862,Over_7_yr,Yes,25,0,0,0,0,0
93713,1-3_yr,Yes,19,0,0,0,0,1
94863,Under_6_mo,Yes,42,0,0,1,1,0
95828,Under_6_mo,No,64,1,1,1,1,1
99195,4-6_yr,Yes,35,0,0,0,0,0
91831,1-3_yr,No,19,0,1,0,1,0
98504,6-12_mo,No,16,0,0,0,0,0
95058,Under_6_mo,No,22,0,1,0,1,0
97914,1-3_yr,Yes,26,0,0,0,0,1
99514,1-3_yr,No,38,0,0,0,1,1
82846,Over_7_yr,Yes,29,0,0,1,0,1
91656,1-3_yr,No,39,0,1,1,1,1
85063,4-6_yr,Yes,0,0,0,1,0,0
95807,6-12_mo,No,18,0,0,0,0,0
95808,Under_6_mo,Yes,31,0,0,0,1,0
99376,Under_6_mo,Yes,49,0,0,0,0,0
92165,6-12_mo,Yes,33,0,0,0,0,0
91116,1-3_yr,Yes,45,0,0,0,1,0
4734,Under_6_mo,No,26,0,0,0,0,0
95512,6-12_mo,No,37,0,0,0,0,0
99920,1-3_yr,Yes,36,0,0,1,1,0
99517,1-3_yr,Yes,24,0,1,0,1,1
91246,1-3_yr,Yes,69,0,0,1,1,0
96389,1-3_yr,Yes,70,1,0,1,1,0
95819,6-12_mo,No,28,0,0,0,0,0
95875,1-3_yr,No,21,0,0,0,1,1
93877,4-6_yr,Yes,46,0,0,0,0,0
92926,4-6_yr,Yes,34,0,0,0,1,0
97499,1-3_yr,No,13,0,0,1,1,1
97737,1-3_yr,Yes,38,0,0,0,0,0
95764,1-3_yr,No,21,0,0,1,1,1
97963,1-3_yr,Yes,22,0,0,0,0,0
97970,Under_6_mo,Yes,34,0,0,0,0,0
91887,6-12_mo,No,30,0,1,1,1,0
95108,6-12_mo,No,26,0,0,0,0,0
93394,1-3_yr,Yes,41,0,0,0,0,1
94560,1-3_yr,Yes,52,0,0,0,0,0
96517,Under_6_mo,Yes,47,0,0,0,0,0
94134,1-3_yr,Yes,45,0,0,0,0,0
94385,6-12_mo,Yes,48,0,0,0,0,0
94407,1-3_yr,No,57,0,0,1,1,0
94386,6-12_mo,Yes,48,0,0,0,0,0
94562,4-6_yr,No,25,0,1,1,1,0
96436,1-3_yr,No,57,1,0,0,0,0
93023,1-3_yr,Yes,42,0,0,1,1,0
98444,1-3_yr,No,38,0,0,0,1,0
99169,6-12_mo,No,5,0,0,0,0,0
95020,1-3_yr,Yes,38,0,0,0,1,1
90764,1-3_yr,Yes,0,1,1,0,1,1
91512,1-3_yr,Yes,12,0,0,0,0,0
86418,Over_7_yr,Yes,40,0,0,0,0,0
98655,Under_6_mo,No,27,0,0,0,0,0
94843,Under_6_mo,Yes,59,0,0,0,1,0
97732,Under_6_mo,Yes,0,0,0,1,1,0
91993,4-6_yr,Yes,24,0,0,0,0,0
98381,Over_7_yr,Yes,46,0,0,0,0,0
96043,4-6_yr,Yes,24,0,0,0,0,0
90714,6-12_mo,No,25,0,1,0,0,0
92693,1-3_yr,Yes,26,0,0,0,1,0
96425,Under_6_mo,No,0,0,0,0,1,0
91200,1-3_yr,No,25,0,0,1,0,0
92689,4-6_yr,Yes,25,0,0,0,0,1
21263,Under_6_mo,Yes,49,0,0,0,1,0
90411,1-3_yr,Yes,29,0,0,0,1,1
93944,4-6_yr,Yes,61,0,0,0,0,0
97883,4-6_yr,Yes,49,0,0,0,0,0
94564,1-3_yr,No,38,0,0,1,0,0
95455,Under_6_mo,Yes,42,0,1,0,1,1
91181,Over_7_yr,Yes,45,1,1,0,0,0
